Store name as per Uber Eats manager,External store ID as per Uber Eats manager,Order ID as per Uber Eats manager,Unique ID to identify the order ,"The mode of order fulfillment whether it was delivery by courier via Uber network, delivery by merchant, Pick-up by customer or Dine-in",Mode of payment used for order payment,"The platform from which the customer ordered, (i.e. iOS, Android, Uber Eats Web)","Either: Completed (eater received food), Cancelled (order cancelled by eater or support), Refund (eater was refunded for order), or Unfulfilled (order was not able to be completed)","Local date the order was placed, or local date of the original order placed for which there is a refund",Local timestamp for when order was accepted by the merchant ,Uber membership status of the customer who placed the order,Total item sales excl tax ,Tax on total item sales in the order,Total item sales incl tax,Amount merchants are responsible for refunding customers when they report order errors (excl tax),Tax Refund On Sales,Amount merchants are responsible for refunding customers when they report order errors (incl tax),Adjustments merchants made to the price of items once an order has been placed (excl tax),Tax on in-store price adjustments,Merchant promotions applied to the order,Tax on merchant promotions applied to the order,Merchant promotions applied to the delivery fee charged to Eaters,Tax on merchant promotions applied to the delivery fee charged to Eaters,Offer Redemption Fee,Fee charged to eater by the merchant for the packaging material,Amount merchant charges Uber for co-funded marketing campaigns. Varies depending on co-funding % for the campaign.,"Total item sales including promotions, adjustments and bag fee incl tax where applicable","The fee Uber charges to merchant to make their store visible to potential customers, provide support and other related services ( %fee is applied to sub-total before discounts) ",The % Marketplace fee Uber charges merchant,Tax on Marketplace fee charged to merchant by Uber,Fixed Fee charged to merchant by Uber for using Ubers delivery network ,Tax on delivery network fee charged to merchant by Uber,A flat % fee on the basket charged by Uber to merchants for processing every order ,"Where delivery fee is greater than cost of delivery, this is equal to (delivery fee minus the cost of delivery) where applicable",Tax on service fee charged by merchants to eaters,"For merchants who perform their own delivery, the tip from the Eater to the courier",Amount directed to Merchant Capital payments,Description of adhoc one-time payments or charges from Uber to the merchant,"All miscellaneous payments like Ad payments, Ad credits etc. inclusive of tax",Tax on Uber funded promotions applied to the order,Sales tax Uber Eats is required to pay in jurisdictions with marketplace facilitator laws ,"As required by the IRS, a % withheld from payments if the EIN/TIN is missing or does not match IRS records.",Total payout associated with this order (negative if associated with a refund)  Sales + Adjustments - promotions + marketing adjustment + Bag fee + delivery fee (self delivery) + tips (self-delivery) - marketplace fee +/- Other payments - marketplace facilitator tax  (incl tax where applicable),Date payout initiated by Uber (generally the Monday following the prior week),Amount commercially agreed to between Merchant and Uber added on a per item basis and charged to the Eater on Merchant’s behalf	,Applicable taxes due on the Markup Amount,"This is the ID from retailers, used to identify retailer loyalty customers",The reference ID for identifying the payout related to this order in the Payout Summary Report CSV
Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Payment Mode,Order Channel,Order Status,Order Date,Order Accept Time,Customer Uber-Membership Status,Sales (excl. tax),Tax on Sales,Sales (incl. tax),Order Error Adjustments,Tax on Order Error Adjustments,Order Error Adjustments (incl. tax),Price adjustments (excl. tax),Tax on Price Adjustments,Offers on items (incl. tax),Tax On Offers on items,Delivery Offer Redemptions (incl. tax),Tax On Delivery Offer Redemptions,Offer Redemption Fee,Bag Fee,Marketing Adjustment,Total Sales after Adjustments (incl tax),Marketplace Fee,Marketplace fee %,Tax on Marketplace Fee,Delivery Network Fee,Tax on Delivery Network Fee,Order Processing Fee,Delivery Fee,Tax On Delivery Fee,Tips,Capital payments,Other payments description,Other payments,"Marketplace Facilitator Tax Adjustment
",Marketplace Facilitator Tax,Backup Withholding Tax,Total payout ,Payout Date,Markup Amount,Markup Tax,Retailer Loyalty ID,Payout reference ID
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.01,,0,0,-1.01,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#C2ECE,91324a44-ee68-4c75-ba6d-6a007a8c2ece,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/6/25,2:11 PM,Uber One member,28.87,2.45,31.32,0,0,0,0,0,0,0,0,0,0,0,0,31.32,-6.06,21,0,0,0,0,0,0,0,0,,0,,-2.45,0,22.81,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-5.65,,0,0,-5.65,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-4.27,,0,0,-4.27,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#91AAE,d1679483-ae5c-41ef-904a-6b081de91aae,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,10:44 AM,Uber One member,273.2,19.12,292.32,0,0,0,0,0,-8,-0.56,0,0,0,0,1.6,285.92,-56.03,21,0,0,0,0,0,0,0,0,,0,,-18.56,0,210.77,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#808BF,e7973c6f-6452-4064-9572-6b28333808bf,Pickup,Digital,UberEats iOS,Completed,10/7/25,11:45 AM,Uber One member,24.36,1.71,26.07,0,0,0,0,0,0,0,0,0,0,0,0,26.07,-1.46,6,0,0,0,0,0,0,0,0,,0,,-1.71,0,22.9,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#19474,730ad1f1-2fe1-4c85-b232-57f007119474,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,7:13 PM,Uber One member,21.88,1.53,23.41,0,0,0,0,0,0,0,0,0,0,0,0,23.41,-4.59,21,0,0,0,0,0,0,0,0,,0,,-1.53,0,17.29,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/8/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.31,,0,0,-1.31,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/8/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.75,,0,0,-0.75,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#76760,d2a06801-b165-4313-b57a-18aac1676760,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/8/25,7:24 PM,Non-member,39.35,2.75,42.1,0,0,0,0,0,-8,-0.55,0,0,0,0,1.6,35.7,-5.93,18,0,0,0,0,0,0,0,0,,0,,-2.2,0,27.02,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#DA8CC,da0bbab8-4768-4072-81ae-c8a4580da8cc,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/9/25,10:42 AM,Uber One member,16.57,1.16,17.73,0,0,0,0,0,0,0,0,0,0,0,0,17.73,-3.48,21,0,0,0,0,0,0,0,0,,0,,-1.16,0,13.09,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#FD485,4bb10337-b1c2-463f-9167-4eb82f1fd485,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/9/25,4:41 PM,Uber One member,21.29,1.49,22.78,0,0,0,0,0,0,0,0,0,0,0,0,22.78,-4.47,21,0,0,0,0,0,0,0,0,,0,,-1.49,0,16.82,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#32E34,b097f67e-e4fa-4bee-9ea5-2eb57bf32e34,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/9/25,5:35 PM,Uber One member,26.36,1.84,28.2,0,0,0,0,0,0,0,0,0,0,0,0,28.2,-5.54,21,0,0,0,0,0,0,0,0,,0,,-1.84,0,20.82,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#A775A,36a7ec5d-d422-4ca2-9297-fdc5fbba775a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/9/25,7:13 PM,Non-member,35.68,2.5,38.18,0,0,0,0,0,-8,-0.56,0,0,0,0,1.6,31.78,-5.27,18,0,0,0,0,0,0,0,0,,0,,-1.94,0,24.01,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#EC748,509f0fa7-17f0-4c35-9a82-5a8466bec748,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/10/25,10:42 AM,Uber One member,16.38,1.14,17.52,0,0,0,0,0,0,0,0,0,0,0,0,17.52,-3.44,21,0,0,0,0,0,0,0,0,,0,,-1.14,0,12.94,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#87CFF,334c0f6c-17ff-44ab-a672-180ca8587cff,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/10/25,5:44 PM,Uber One member,42.47,2.98,45.45,0,0,0,0,0,-8,-0.57,0,0,0,0,1.6,39.05,-7.57,21,0,0,0,0,0,0,0,0,,0,,-2.41,0,28.5,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/11/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-5.63,,0,0,-5.63,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#1CEFA,72590751-af2f-4b44-af54-ac31b7a1cefa,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/11/25,3:49 PM,Uber One member,37.08,2.6,39.68,0,0,0,0,0,-8,-0.57,0,0,0,0,1.6,33.28,-6.44,21,0,0,0,0,0,0,0,0,,0,,-2.03,0,24.24,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#5C301,3d9d53a8-3895-4f9f-a76e-0666e345c301,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/11/25,5:11 PM,Uber One member,47.25,4.01,51.26,0,0,0,0,0,-8,-0.68,0,0,0,0,1.6,44.86,-8.58,21,0,0,0,0,0,0,0,0,,0,,-3.33,0,32.27,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/12/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.07,,0,0,-0.07,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#B0AA3,68accbf4-c6e4-4a99-a048-c27733ab0aa3,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/12/25,12:05 PM,Non-member,29.39,2.5,31.89,0,0,0,0,0,0,0,0,0,0,0,0,31.89,-5.29,18,0,0,0,0,0,0,0,0,,0,,-2.5,0,24.1,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#6DB76,349a0203-f63d-4c5f-9e05-bf1a82d6db76,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,1:22 PM,Uber One member,37.76,2.65,40.41,0,0,0,0,0,-8,-0.56,0,0,0,0,1.6,34.01,-6.59,21,0,0,0,0,0,0,0,0,,0,,-2.09,0,24.77,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#0D28A,f72f0cb2-156b-4777-b262-5f312690d28a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,1:23 PM,Uber One member,26.85,1.88,28.73,0,0,0,0,0,0,0,0,0,0,0,0,28.73,-5.64,21,0,0,0,0,0,0,0,0,,0,,-1.88,0,21.21,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (IA069),69|15645,#16B2D,df59fa89-592e-41bd-9318-312e26616b2d,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/12/25,4:46 PM,Non-member,26.37,1.84,28.21,0,0,0,0,0,0,0,0,0,0,0,0,28.21,-4.75,18,0,0,0,0,0,0,0,0,,0,,-1.84,0,21.62,10/14/25,0,0,,QZ096FOYYUX5HYT
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.28,,0,0,-1.28,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.48,,0,0,-0.48,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,#27E8F,4740de13-1dc4-4c5d-9eae-ffccacc27e8f,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/6/25,6:51 PM,Uber One member,38.98,3.32,42.3,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,35.9,-6.84,21,0,0,0,0,0,0,0,0,,0,,-2.65,0,25.74,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-4.61,,0,0,-4.61,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.51,,0,0,-3.51,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.5,,0,0,-0.5,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,#29F5C,36b70d1b-21e0-48b0-b142-7a7022c29f5c,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/7/25,6:42 PM,Uber One member,23.87,2.03,25.9,0,0,0,0,0,0,0,0,0,0,0,0,25.9,-5.01,21,0,0,0,0,0,0,0,0,,0,,-2.03,0,18.86,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,#C3382,8561243b-6b2e-4093-9488-955b4b7c3382,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,6:51 PM,Non-member,59.94,5.34,65.28,0,0,0,0,0,-8,-0.7,0,0,0,0,1.6,58.88,-9.64,18,0,0,0,0,0,0,0,0,,0,,-4.64,0,43.9,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,#A8833,4b053981-26b6-4297-9c0c-091a7bda8833,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/7/25,6:53 PM,Uber One member,21.38,1.82,23.2,0,0,0,0,0,0,0,0,0,0,0,0,23.2,-4.49,21,0,0,0,0,0,0,0,0,,0,,-1.82,0,16.89,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/8/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.68,,0,0,-1.68,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/8/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-6.88,,0,0,-6.88,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,#8E238,b2a5c9ee-c5f3-4617-925b-0d7c2ac8e238,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/8/25,10:14 AM,Non-member,207.96,17.72,225.68,0,0,0,0,0,-8,-0.69,0,0,0,0,1.6,219.28,-36.28,18,0,0,0,0,0,0,0,0,,0,,-17.03,0,165.28,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,#F83FA,149bce14-231c-45a7-8788-93f432bf83fa,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/8/25,7:22 PM,Uber One member,26.87,2.29,29.16,0,0,0,0,0,0,0,0,0,0,0,0,29.16,-5.64,21,0,0,0,0,0,0,0,0,,0,,-2.29,0,21.23,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,#AE817,421139c9-09d5-4dbf-a027-5b0e362ae817,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/8/25,7:22 PM,Uber One member,43.41,3.69,47.1,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,40.7,-7.77,21,0,0,0,0,0,0,0,0,,0,,-3.02,0,29.24,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/9/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.86,,0,0,-3.86,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,#72DF1,0973be26-12eb-4c0c-82e2-c8c7b1d72df1,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/9/25,10:59 AM,Non-member,41.38,3.53,44.91,0,0,0,0,0,-8,-0.68,0,0,0,0,1.6,38.51,-6.3,18,0,0,0,0,0,0,0,0,,0,,-2.85,0,28.68,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/10/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.08,,0,0,-1.08,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,#6D7D7,a8920251-ad77-4434-8e96-bd58ea66d7d7,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/10/25,5:52 PM,Uber One member,22.46,1.92,24.38,0,0,0,0,0,0,0,0,0,0,0,0,24.38,-4.72,21,0,0,0,0,0,0,0,0,,0,,-1.92,0,17.74,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,#EA93F,24fb5d57-9d55-469b-a1b1-3264f6eea93f,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/11/25,11:52 AM,Non-member,33.18,2.83,36.01,0,0,0,0,0,0,0,0,0,0,0,0,36.01,-5.97,18,0,0,0,0,0,0,0,0,,0,,-2.83,0,27.21,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/12/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.69,,0,0,-0.69,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,#465E6,313b5ce2-3502-4e18-8337-a5a74e7465e6,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/12/25,10:55 AM,Non-member,57.85,5.17,63.02,0,0,0,0,0,-8,-0.72,0,0,0,0,1.6,56.62,-9.26,18,0,0,0,0,0,0,0,0,,0,,-4.45,0,42.19,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (OK100234),,#CD2F3,a9097183-9f1e-418c-b20b-c8c6049cd2f3,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,2:16 PM,Uber One member,40.47,3.45,43.92,0,0,0,0,0,-8,-0.68,0,0,0,0,1.6,37.52,-7.15,21,0,0,0,0,0,0,0,0,,0,,-2.77,0,26.92,10/14/25,0,0,,XHACQ99QT7JNFPA
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-8.23,,0,0,-8.23,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.82,,0,0,-2.82,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#77354,05936968-d5fd-47b0-9cb1-528280977354,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/6/25,1:34 PM,Uber One member,15.59,1.29,16.88,0,0,0,0,0,0,0,0,0,0,0,0,16.88,-3.27,21,0,0,0,0,0,0,0,0,,0,,-1.29,0,12.32,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#D94F3,faf6f618-f936-45c1-993b-d74b6a2d94f3,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/6/25,1:09 PM,Uber One member,15.59,1.29,16.88,0,0,0,0,0,0,0,0,0,0,0,0,16.88,-3.27,21,0,0,0,0,0,0,0,0,,0,,-1.29,0,12.32,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#36C33,8152ae82-193e-478c-a4f0-39a7b3636c33,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,10/6/25,2:01 PM,Uber One member,15.98,1.32,17.3,0,0,0,0,0,0,0,0,0,0,0,0,17.3,-3.36,21,0,0,0,0,0,0,0,0,,0,,-1.32,0,12.62,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#5463E,631ae897-b0a0-41d5-ac32-60ba40e5463e,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/6/25,5:38 PM,Uber One member,33.16,2.74,35.9,0,0,0,0,0,0,0,0,0,0,0,0,35.9,-6.96,21,0,0,0,0,0,0,0,0,,0,,-2.74,0,26.2,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#D6E0E,e587e9fc-4b9d-47ae-8f66-8524abcd6e0e,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/6/25,5:42 PM,Uber One member,13.19,1.09,14.28,0,0,0,0,0,0,0,0,0,0,0,0,14.28,-2.77,21,0,0,0,0,0,0,0,0,,0,,-1.09,0,10.42,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.21,,0,0,-3.21,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.51,,0,0,-3.51,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#BDFDD,03e14649-6a1c-46d6-aa28-4c09fc3bdfdd,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/7/25,10:24 AM,Non-member,35.38,2.92,38.3,0,0,0,0,0,0,0,0,0,0,0,0,38.3,-6.37,18,0,0,0,0,0,0,0,0,,0,,-2.92,0,29.01,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#65F5F,45c6276d-59f2-40a4-9761-9f8eae265f5f,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,10/7/25,11:06 AM,Uber One member,66.01,5.46,71.47,0,0,0,0,0,0,0,0,0,0,0,0,71.47,-13.86,21,0,0,0,0,0,0,0,0,,0,,-5.46,0,52.15,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#58E43,82c445eb-bf41-4e1e-8bf8-2ff4b6658e43,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,11:21 AM,Uber One member,66.73,5.52,72.25,0,0,0,0,0,0,0,0,0,0,0,0,72.25,-14.01,21,0,0,0,0,0,0,0,0,,0,,-5.52,0,52.72,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#F3256,b97f9688-2a4e-4a03-ad8e-fba3f3df3256,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/7/25,12:18 PM,Uber One member,15.59,1.29,16.88,0,0,0,0,0,0,0,0,0,0,0,0,16.88,-3.27,21,0,0,0,0,0,0,0,0,,0,,-1.29,0,12.32,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#DEC91,d29641ad-c3e1-4f3e-a8d1-974d31bdec91,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,4:31 PM,Uber One member,23.77,1.96,25.73,0,0,0,0,0,0,0,0,0,0,0,0,25.73,-4.99,21,0,0,0,0,0,0,0,0,,0,,-1.96,0,18.78,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#44D33,95b3c5d2-3f7a-4e08-91f7-1af1dcf44d33,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/7/25,5:11 PM,Non-member,20.57,1.7,22.27,0,0,0,0,0,0,0,0,0,0,0,0,22.27,-3.7,18,0,0,0,0,0,0,0,0,,0,,-1.7,0,16.87,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#2DFB9,415b6e3e-6ea3-44ae-8143-420134e2dfb9,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,5:07 PM,Non-member,92.45,7.64,100.09,0,0,0,0,0,0,0,0,0,0,0,0,100.09,-16.64,18,0,0,0,0,0,0,0,0,,0,,-7.64,0,75.81,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,10/8/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.5,,0,0,-1.5,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,10/8/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.08,,0,0,-0.08,10/14/25,0,0,,DSQNBFQ9IB6168U
Capriotti's Sandwich Shop (NV079),79|15654,#71FC1,2a3bc483-d68e-45ad-adc2-73ab6a071fc1,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/8/25,10:28 AM,Non-member,16.89,1.4,18.29,0,0,0,0,0,0,0,0,0,0,0,0,18.29,-3.04,18,0,0,0,0,0,0,0,0,,0,,-1.4,0,13.85,10/14/25,0,0,,DSQNBFQ9IB6168U
