"order_channel","order_number","transaction_date","transaction_time_local","order_time_zone","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","transaction_type","fulfillment_type","gh_plus_customer","subtotal","subtotal_sales_tax","subtotal_sales_tax_exemption","self_delivery_charge","self_delivery_charge_tax","self_delivery_charge_tax_exemption","merchant_service_fee","merchant_service_fee_tax","merchant_service_fee_tax_exemption","merchant_flexible_fee_bag_fee","merchant_flexible_fee_bag_fee_tax","merchant_flexible_fee_bag_fee_tax_exemption","merchant_flexible_fee_pif_fee","merchant_flexible_fee_pif_fee_tax","merchant_flexible_fee_pif_fee_tax_exemption","tip","merchant_total","commission","delivery_commission","gh_plus_commission","processing_fee","withheld_tax","withheld_tax_exemption","merchant_funded_promotion","merchant_funded_loyalty","merchant_net_total","transaction_note","transaction_id"
"Marketplace","819132479405543","2026-02-03","04:45:00 PM","America/Los_Angeles","8848696",,"Teleferic Barcelona","855 El Camino Real #130  ","Palo Alto","CA","94301","Prepaid Order","Grubhub Delivery","GH+","140.00","11.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","151.41","-28.00","-14.00","0.00","-4.46","0.00","0.00","-15.00","0.00","89.95",,"BwEAAAAAAIcFOP8xF4ABQxHxl4EHWwUA68Y"
"Marketplace","819132479405543","2026-02-03","04:45:00 PM","America/Los_Angeles","8848696",,"Teleferic Barcelona","855 El Camino Real #130  ","Palo Alto","CA","94301","Order Adjustment","Grubhub Delivery","GH+","0.00","1.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","1.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.35","Tax Adjustment","CQMAAAAAAIcFOP8xF4ABQxHxl4EHWwUA68YAAAAB"
"Marketplace","461032508266423","2026-02-05","06:06:00 PM","America/Los_Angeles","8848696",,"Teleferic Barcelona","855 El Camino Real #130  ","Palo Alto","CA","94301","Prepaid Order","Grubhub Delivery","GH+","74.00","5.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","79.39","-14.80","-7.40","0.00","-2.26","0.00","0.00","-15.00","0.00","39.93",,"BwEAAAAAAIcFOHQv1MAC-RHxlMFrztMEjVA"
"Marketplace","528332524479356","2026-02-07","09:16:00 PM","America/Los_Angeles","8848696",,"Teleferic Barcelona","855 El Camino Real #130  ","Palo Alto","CA","94301","Prepaid Order","Grubhub Delivery","GH+","41.00","3.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","44.38","-8.20","-4.10","0.00","-1.53","0.00","0.00","-4.00","0.00","26.55",,"BwEAAAAAAIcFOAMYCkAEqBHxikHR5KQIJlw"
"Marketplace","528332524479356","2026-02-07","09:16:00 PM","America/Los_Angeles","8848696",,"Teleferic Barcelona","855 El Camino Real #130  ","Palo Alto","CA","94301","Order Adjustment","Grubhub Delivery","GH+","0.00","0.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","0.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.36","Tax Adjustment","CQMAAAAAAIcFOAMYCkAEqBHxikHR5KQIJlwAAAAB"
"Marketplace","759432482380069","2026-02-03","07:12:00 PM","America/Los_Angeles","8190216",,"Teleferic Barcelona Los Angeles","11930 San Vicente Blvd  ","Los Angeles","CA","90049","Prepaid Order","Grubhub Delivery","GH+","33.00","3.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","36.22","-6.60","-3.30","0.00","-1.40","0.00","0.00","0.00","0.00","24.92",,"BwEAAAAAAHz5CCYcbSABcxHxrSGDPqvC2lE"
"Marketplace","660132507965027","2026-02-05","08:37:00 PM","America/Los_Angeles","8843752",,"Teleferic Barcelona","1500 Mt Diablo Blvd 2nd Floor  ","Walnut Creek","CA","94596","Prepaid Order","Grubhub Delivery","GH+","170.00","14.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","184.34","-34.00","-17.00","0.00","-5.46","0.00","0.00","-15.00","0.00","112.88",,"BwEAAAAAAIbx6Fs1iGADCRHxiGHfkamKVic"
"Marketplace","660132507965027","2026-02-05","08:37:00 PM","America/Los_Angeles","8843752",,"Teleferic Barcelona","1500 Mt Diablo Blvd 2nd Floor  ","Walnut Creek","CA","94596","Order Adjustment","Grubhub Delivery","GH+","0.00","1.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","1.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.39","Tax Adjustment","CQMAAAAAAIbx6Fs1iGADCRHxiGHfkamKVicAAAAB"
"Marketplace","660132507965027","2026-02-05","08:43:00 PM","America/Los_Angeles","8843752",,"Teleferic Barcelona","1500 Mt Diablo Blvd 2nd Floor  ","Walnut Creek","CA","94596","Order Adjustment","Grubhub Delivery","GH+","-158.00","-14.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","-172.34","0.00","0.00","0.00","0.00","0.00","0.00","3.00","0.00","-169.34","Refund due to food quality","CQMAAAAAAIbx6Fs1iGADCRHxiGHfkamKVicAAAAC"
"Marketplace","431532495778637","2026-02-04","07:15:00 PM","America/Los_Angeles","8190216",,"Teleferic Barcelona Los Angeles","11930 San Vicente Blvd  ","Los Angeles","CA","90049","Prepaid Order","Grubhub Delivery","non GH+","54.00","3.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","57.80","-10.80","-5.40","0.00","-1.61","0.00","0.00","-15.00","0.00","24.99",,"BwEAAAAAAHz5CDUUNpACNxHxtpHHSNfNXC0"
"Marketplace","431532495778637","2026-02-04","07:15:00 PM","America/Los_Angeles","8190216",,"Teleferic Barcelona Los Angeles","11930 San Vicente Blvd  ","Los Angeles","CA","90049","Order Adjustment","Grubhub Delivery","non GH+","0.00","1.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","1.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.46","Tax Adjustment","CQMAAAAAAHz5CDUUNpACNxHxtpHHSNfNXC0AAAAB"
"Marketplace",,"2026-02-04","07:36:13 AM","America/Los_Angeles","8896504",,"Teleferic Barcelona","6420 Pacific Coast Hwy  Ste 160","Long Beach","CA","90803","GH Credit",,"non GH+","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","5.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.82","Account Adjustment - Ads Credit December","AwEAAAAAAIe_-DyJbJAB3xHxrJGlv79Ydys"
"Marketplace",,"2026-02-04","07:34:53 AM","America/Los_Angeles","8190216",,"Teleferic Barcelona Los Angeles","11930 San Vicente Blvd  ","Los Angeles","CA","90049","GH Credit",,"non GH+","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","9.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.40","Account Adjustment - Ads Credit December","AwEAAAAAAHz5CA1lP3AB3xHxv3EtY4Q-4lY"
