order_channel,order_number,transaction_date,transaction_time_local,order_time_zone,grubhub_store_id,store_number,store_name,street_address,city,state,postal_code,transaction_type,fulfillment_type,gh_plus_customer,subtotal,subtotal_sales_tax,subtotal_sales_tax_exemption,self_delivery_charge,self_delivery_charge_tax,self_delivery_charge_tax_exemption,merchant_service_fee,merchant_service_fee_tax,merchant_service_fee_tax_exemption,merchant_flexible_fee_bag_fee,merchant_flexible_fee_bag_fee_tax,merchant_flexible_fee_bag_fee_tax_exemption,merchant_flexible_fee_pif_fee,merchant_flexible_fee_pif_fee_tax,merchant_flexible_fee_pif_fee_tax_exemption,tip,merchant_total,commission,delivery_commission,gh_plus_commission,processing_fee,withheld_tax,withheld_tax_exemption,merchant_funded_promotion,merchant_funded_loyalty,merchant_net_total,transaction_note,transaction_id
Marketplace,232831475026427,2025-10-26,01:27:24 PM,America/New_York,1290816,DE003,Capriotti's Sandwich Shop,250 E Main St Ste 241,Newark,DE,19711,Order Adjustment,Grubhub Delivery,GH+,-21.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.67,,CQMAAAAAABOyQJIwSiCyiBHwiiG_IlaTyIAAAAAC
Marketplace,232831475026427,2025-10-26,01:25:54 PM,America/New_York,1290816,DE003,Capriotti's Sandwich Shop,250 E Main St Ste 241,Newark,DE,19711,Order Adjustment,Grubhub Delivery,GH+,-16.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.29,"Refund due to order adjustment
	
American Wagyu French Dip order small but received a medium size",CQMAAAAAABOyQJIwSiCyiBHwiiG_IlaTyIAAAAAB
Marketplace,232831475026427,2025-10-26,01:00:00 PM,America/New_York,1290816,DE003,Capriotti's Sandwich Shop,250 E Main St Ste 241,Newark,DE,19711,Prepaid Order,Grubhub Delivery,GH+,37.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.96,-3.80,-3.80,0.00,0.00,0.00,0.00,0.00,0.00,30.36,,BwEAAAAAABOyQJIwSiCyiBHwiiG_IlaTyIA
Marketplace,124431462309885,2025-10-24,08:36:00 PM,America/Phoenix,7804952,AZ900482,Capriotti's Sandwich Shop,1830 E Broadway Blvd,Tucson,AZ,85719,Prepaid Order,Grubhub Delivery,GH+,20.18,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.94,-2.02,-2.02,0.00,0.00,0.00,0.00,0.00,0.00,17.90,,BwEAAAAAAHcYGHtLg7CxTRHwg7HHW0SP4ck
Marketplace,618031441457285,2025-10-23,10:30:00 AM,America/Denver,3293177,CO100245,Capriotti's Sandwich Shop,7939 E Arapahoe Rd,Greenwood Village,CO,80112,Prepaid Order,Grubhub Delivery,GH+,13.19,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.15,-1.32,-1.32,0.00,0.00,-0.96,0.00,0.00,0.00,10.55,,BwEAAAAAADI_-VUMFXCwIRHwlXFXcjh19EU
Marketplace,64131434208678,2025-10-22,12:42:00 PM,America/New_York,2650804,PA220,Capriotti's Sandwich Shop,1814 E Ridge Pike,Royersford,PA,19468,Prepaid Order,Grubhub Delivery,non GH+,8.99,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.53,-0.90,-0.90,0.00,0.00,-0.54,0.00,0.00,0.00,7.19,,BwEAAAAAAChytDmmMBCvXBHwsBGfjbKOQbI
Marketplace,805631449766704,2025-10-23,05:50:00 PM,America/New_York,11194832,Enfield,Capriotti's Sandwich Shop,190 Elm St,Enfield,CT,6082,Prepaid Order,Grubhub Delivery,GH+,27.78,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.82,-2.78,-2.78,0.00,0.00,-2.04,0.00,0.00,0.00,22.22,,BwEAAAAAAKrR0LFzXWCwUhHwnWHLKORQH5U
Marketplace,704031411804450,2025-10-20,07:22:00 PM,America/New_York,1290816,DE003,Capriotti's Sandwich Shop,250 E Main St Ste 241,Newark,DE,19711,Prepaid Order,Grubhub Delivery,non GH+,22.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.07,-2.21,-2.21,0.00,0.00,0.00,0.00,0.00,0.00,17.65,,BwEAAAAAABOyQPt05pCuBBHwppH_v-e5-pE
Marketplace,771431472759919,2025-10-26,01:34:00 PM,America/New_York,2650804,PA220,Capriotti's Sandwich Shop,1814 E Ridge Pike,Royersford,PA,19468,Prepaid Order,Grubhub Delivery,non GH+,22.78,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.15,-2.28,-2.28,0.00,0.00,-1.37,0.00,0.00,0.00,18.22,,BwEAAAAAAChytDr3M1CyjBHws1G_IlaTyIA
Marketplace,642931415677305,2025-10-20,12:15:00 PM,America/Phoenix,7804952,AZ900482,Capriotti's Sandwich Shop,1830 E Broadway Blvd,Tucson,AZ,85719,Prepaid Order,Grubhub Delivery,GH+,17.99,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.56,-1.80,-1.80,0.00,0.00,0.00,0.00,0.00,0.00,15.96,,BwEAAAAAAHcYGAofy5Ct5BHwi5ELsHA7yUw
