Store name as per Uber Eats manager,External store ID as per Uber Eats manager,Order ID as per Uber Eats manager,Unique ID to identify the order ,"The mode of order fulfillment whether it was delivery by courier via Uber network, delivery by merchant, Pick-up by customer or Dine-in",Mode of payment used for order payment,"The platform from which the customer ordered, (i.e. iOS, Android, Uber Eats Web)","Either: Completed (eater received food), Cancelled (order cancelled by eater or support), Refund (eater was refunded for order), or Unfulfilled (order was not able to be completed)","Local date the order was placed, or local date of the original order placed for which there is a refund",Local timestamp for when order was accepted by the merchant ,Uber membership status of the customer who placed the order,Total item sales excl tax ,Tax on total item sales in the order,Total item sales incl tax,Amount merchants are responsible for refunding customers when they report order errors (excl tax),Tax Refund On Sales,Amount merchants are responsible for refunding customers when they report order errors (incl tax),Adjustments merchants made to the price of items once an order has been placed (excl tax),Tax on in-store price adjustments,Merchant promotions applied to the order,Tax on merchant promotions applied to the order,Merchant promotions applied to the delivery fee charged to Eaters,Tax on merchant promotions applied to the delivery fee charged to Eaters,Offer Redemption Fee,Fee charged to eater by the merchant for the packaging material,Amount merchant charges Uber for co-funded marketing campaigns. Varies depending on co-funding % for the campaign.,"Total item sales including promotions, adjustments and bag fee incl tax where applicable","The fee Uber charges to merchant to make their store visible to potential customers, provide support and other related services ( %fee is applied to sub-total before discounts) ",The % Marketplace fee Uber charges merchant,Tax on Marketplace fee charged to merchant by Uber,Fixed Fee charged to merchant by Uber for using Ubers delivery network ,Tax on delivery network fee charged to merchant by Uber,A flat % fee on the basket charged by Uber to merchants for processing every order ,"Where delivery fee is greater than cost of delivery, this is equal to (delivery fee minus the cost of delivery) where applicable",Tax on service fee charged by merchants to eaters,"For merchants who perform their own delivery, the tip from the Eater to the courier",Amount directed to Merchant Capital payments,Description of adhoc one-time payments or charges from Uber to the merchant,"All miscellaneous payments like Ad payments, Ad credits etc. inclusive of tax",Tax on Uber funded promotions applied to the order,Sales tax Uber Eats is required to pay in jurisdictions with marketplace facilitator laws ,"As required by the IRS, a % withheld from payments if the EIN/TIN is missing or does not match IRS records.",Total payout associated with this order (negative if associated with a refund)  Sales + Adjustments - promotions + marketing adjustment + Bag fee + delivery fee (self delivery) + tips (self-delivery) - marketplace fee +/- Other payments - marketplace facilitator tax  (incl tax where applicable),Date payout initiated by Uber (generally the Monday following the prior week),Amount commercially agreed to between Merchant and Uber added on a per item basis and charged to the Eater on Merchant’s behalf	,Applicable taxes due on the Markup Amount,"This is the ID from retailers, used to identify retailer loyalty customers",The reference ID for identifying the payout related to this order in the Payout Summary Report CSV
Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Payment Mode,Order Channel,Order Status,Order Date,Order Accept Time,Customer Uber-Membership Status,Sales (excl. tax),Tax on Sales,Sales (incl. tax),Order Error Adjustments,Tax on Order Error Adjustments,Order Error Adjustments (incl. tax),Price adjustments (excl. tax),Tax on Price Adjustments,Offers on items (incl. tax),Tax On Offers on items,Delivery Offer Redemptions (incl. tax),Tax On Delivery Offer Redemptions,Offer Redemption Fee,Bag Fee,Marketing Adjustment,Total Sales after Adjustments (incl tax),Marketplace Fee,Marketplace fee %,Tax on Marketplace Fee,Delivery Network Fee,Tax on Delivery Network Fee,Order Processing Fee,Delivery Fee,Tax On Delivery Fee,Tips,Capital payments,Other payments description,Other payments,"Marketplace Facilitator Tax Adjustment
",Marketplace Facilitator Tax,Backup Withholding Tax,Total payout ,Payout Date,Markup Amount,Markup Tax,Retailer Loyalty ID,Payout reference ID
Capriotti's Sandwich Shop (AL100443),,#7E2F9,2a19d2cd-26b9-4671-a181-9040ed87e2f9,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/3/25,11:19 AM,Uber One member,24.87,1.99,26.86,0,0,0,0,0,0,0,0,0,0,0,0,26.86,-5.22,21,0,0,0,0,0,0,0,0,,0,,-1.99,0,19.65,9/8/25,0,0,,5J47O2XSINZEA7P
Capriotti's Sandwich Shop (AL100443),,#F8819,bbaaf9a6-4034-4dce-8e51-edb5ca2f8819,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/3/25,1:25 PM,Uber One member,47.04,3.76,50.8,0,0,0,0,0,0,0,0,0,0,0,0,50.8,-9.88,21,0,0,0,0,0,0,0,0,,0,,-3.76,0,37.16,9/8/25,0,0,,5J47O2XSINZEA7P
Capriotti's Sandwich Shop (AL100443),,#9937B,5a5b49cb-b71b-4820-8e00-6f1fae09937b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/3/25,1:45 PM,Uber One member,25.77,2.06,27.83,0,0,0,0,0,0,0,0,0,0,0,0,27.83,-5.41,21,0,0,0,0,0,0,0,0,,0,,-2.06,0,20.36,9/8/25,0,0,,5J47O2XSINZEA7P
Capriotti's Sandwich Shop (AL100443),,#2903D,ce7c8cf2-77fc-4eb6-a019-e24d59d2903d,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/3/25,1:24 PM,Uber One member,34.38,2.75,37.13,0,0,0,0,0,0,0,0,0,0,0,0,37.13,-7.22,21,0,0,0,0,0,0,0,0,,0,,-2.75,0,27.16,9/8/25,0,0,,5J47O2XSINZEA7P
Capriotti's Sandwich Shop (AL100443),,#FF44A,aa824c56-44c6-4a7e-b076-e2253ccff44a,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/3/25,6:11 PM,Uber One member,41.27,3.3,44.57,0,0,0,0,0,0,0,0,0,0,0,0,44.57,-8.67,21,0,0,0,0,0,0,0,0,,0,,-3.3,0,32.6,9/8/25,0,0,,5J47O2XSINZEA7P
Capriotti's Sandwich Shop (AL100443),,#81CEE,6c6e4d99-94d4-464f-aab3-494970481cee,Pickup,Digital,UberEats Android,Completed,9/3/25,6:42 PM,Uber One member,41.87,3.35,45.22,0,0,0,0,0,0,0,0,0,0,0,0,45.22,-2.51,6,0,0,0,0,0,0,0,0,,0,,-3.35,0,39.36,9/8/25,0,0,,5J47O2XSINZEA7P
Capriotti's Sandwich Shop (AL100443),,#6F333,741442d9-461b-4613-bcb6-d948ed56f333,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/4/25,11:38 AM,Uber One member,21.67,1.73,23.4,0,0,0,0,0,0,0,0,0,0,0,0,23.4,-4.55,21,0,0,0,0,0,0,0,0,,0,,-1.73,0,17.12,9/8/25,0,0,,5J47O2XSINZEA7P
Capriotti's Sandwich Shop (AL100443),,#E6E65,83bf1ff2-f16f-4f1f-a3ca-80493e3e6e65,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/4/25,1:31 PM,Non-member,32.57,2.6,35.17,0,0,0,0,0,0,0,0,0,0,0,0,35.17,-5.86,18,0,0,0,0,0,0,0,0,,0,,-2.6,0,26.71,9/8/25,0,0,,5J47O2XSINZEA7P
Capriotti's Sandwich Shop (AL100443),,#3385E,c8643b23-a5a3-4372-bfad-93091df3385e,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,9/4/25,6:23 PM,Non-member,12.49,1,13.49,0,0,0,0,0,0,0,0,0,0,0,0,13.49,-2.25,18,0,0,0,0,0,0,0,0,,0,,-1,0,10.24,9/8/25,0,0,,5J47O2XSINZEA7P
Capriotti's Sandwich Shop (AL100443),,#70306,7a12f670-7b05-43b2-869b-e39a49570306,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,9/6/25,5:12 PM,Non-member,26.16,2.09,28.25,0,0,0,0,0,0,0,0,0,0,0,0,28.25,-4.71,18,0,0,0,0,0,0,0,0,,0,,-2.09,0,21.45,9/8/25,0,0,,5J47O2XSINZEA7P
Capriotti's Sandwich Shop (AL100443),,#DEA73,de4dd9e5-8430-480d-9581-555d4d8dea73,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/6/25,7:49 PM,Uber One member,32.48,2.6,35.08,0,0,0,0,0,0,0,0,0,0,0,0,35.08,-6.82,21,0,0,0,0,0,0,0,0,,0,,-2.6,0,25.66,9/8/25,0,0,,5J47O2XSINZEA7P
Capriotti's Sandwich Shop (NV026),26|15613,,,,,UberEats Unknown,,9/1/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.91,,0,0,-2.91,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,,,,,UberEats Unknown,,9/1/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.75,,0,0,-0.75,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#03961,a14101a9-7f66-4c16-8b4c-886831b03961,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/1/25,11:30 AM,Uber One member,15.59,1.31,16.9,0,0,0,0,0,0,0,0,0,0,0,0,16.9,-3.27,21,0,0,0,0,0,0,0,0,,0,,-1.31,0,12.32,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#5BBCF,c2fda7c1-f913-43a9-8880-1822ed55bbcf,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/1/25,12:47 PM,Non-member,15.59,1.31,16.9,0,0,0,0,0,0,0,0,0,0,0,0,16.9,-2.81,18,0,0,0,0,0,0,0,0,,0,,-1.31,0,12.78,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#6FEAA,e9797c4e-b549-456f-beac-013d8ba6feaa,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/1/25,5:35 PM,Non-member,40.58,3.4,43.98,0,0,0,0,0,0,0,0,0,0,0,0,43.98,-7.3,18,0,0,0,0,0,0,0,0,,0,,-3.4,0,33.28,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,,,,,UberEats Unknown,,9/2/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.41,,0,0,-1.41,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#7B43C,6f999255-936b-436a-8f7a-d45e6ff7b43c,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/2/25,11:12 AM,Uber One member,14.19,1.19,15.38,0,0,0,0,0,0,0,0,0,0,0,0,15.38,-2.98,21,0,0,0,0,0,0,0,0,,0,,-1.19,0,11.21,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#A082B,344ba7ba-65de-4b8a-ac1c-5c2e157a082b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/2/25,11:41 AM,Uber One member,15.59,1.31,16.9,0,0,0,0,0,0,0,0,0,0,0,0,16.9,-3.27,21,0,0,0,0,0,0,0,0,,0,,-1.31,0,12.32,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#BFFCA,a101d26b-f5db-4939-a592-a02d595bffca,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/2/25,12:17 PM,Non-member,15.59,1.31,16.9,0,0,0,0,0,0,0,0,0,0,0,0,16.9,-3.12,20,0,0,0,0,0,0,0,0,,0,,-1.31,0,12.47,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#0F702,085aa8ae-ce6c-49ee-9931-fea4e1b0f702,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/2/25,12:32 PM,Uber One member,13.19,1.1,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,-2.77,21,0,0,0,0,0,0,0,0,,0,,-1.1,0,10.42,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#9D743,b0e336af-7215-4a13-9d60-b725c569d743,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/2/25,7:29 PM,Non-member,15.59,1.31,16.9,0,0,0,0,0,0,0,0,0,0,0,0,16.9,-2.81,18,0,0,0,0,0,0,0,0,,0,,-1.31,0,12.78,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,,,,,UberEats Unknown,,9/3/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.74,,0,0,-0.74,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#E8BA5,b4959a6b-0e4f-4ebd-abb2-5e70353e8ba5,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/3/25,12:14 PM,Uber One member,17.98,1.51,19.49,0,0,0,0,0,0,0,0,0,0,0,0,19.49,-3.78,21,0,0,0,0,0,0,0,0,,0,,-1.51,0,14.2,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#7159D,e612096d-0b47-4cf4-ba7c-f18c9907159d,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/3/25,12:51 PM,Uber One member,20.28,1.7,21.98,0,0,0,0,0,0,0,0,0,0,0,0,21.98,-4.26,21,0,0,0,0,0,0,0,0,,0,,-1.7,0,16.02,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,,,,,UberEats Unknown,,9/4/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.53,,0,0,-0.53,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#911E4,eff02f0d-8e47-4e2b-9ae8-aae0a4f911e4,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,9/4/25,10:59 AM,Non-member,113.56,9.51,123.07,0,0,0,0,0,0,0,0,0,0,0,0,123.07,-20.44,18,0,0,0,0,0,0,0,0,,0,,-9.51,0,93.12,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#AD95E,69fc3710-12e1-4276-b0af-8ba4cd6ad95e,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/4/25,11:29 AM,Non-member,20.77,1.74,22.51,0,0,0,0,0,0,0,0,0,0,0,0,22.51,-3.74,18,0,0,0,0,0,0,0,0,,0,,-1.74,0,17.03,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#B9E27,eef5c132-faef-4834-803b-d7172c8b9e27,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/4/25,5:56 PM,Uber One member,28.78,2.41,31.19,0,0,0,0,0,0,0,0,0,0,0,0,31.19,-6.04,21,0,0,0,0,0,0,0,0,,0,,-2.41,0,22.74,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,,,,,UberEats Unknown,,9/5/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.75,,0,0,-0.75,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#627A5,d33c3e20-5e69-410a-a3ca-6a8bfcc627a5,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/5/25,1:25 PM,Non-member,15.59,1.31,16.9,0,0,0,0,0,0,0,0,0,0,0,0,16.9,-3.12,20,0,0,0,0,0,0,0,0,,0,,-1.31,0,12.47,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#88C91,bb009c44-21c7-42e9-b7c8-5da700b88c91,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/5/25,3:26 PM,Uber One member,18.37,1.54,19.91,0,0,0,0,0,0,0,0,0,0,0,0,19.91,-3.86,21,0,0,0,0,0,0,0,0,,0,,-1.54,0,14.51,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#CD0EC,0e0889ee-bd31-4668-8ae2-041188acd0ec,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/5/25,6:56 PM,Non-member,26.19,2.19,28.38,0,0,0,0,0,0,0,0,0,0,0,0,28.38,-4.71,18,0,0,0,0,0,0,0,0,,0,,-2.19,0,21.48,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,,,,,UberEats Unknown,,9/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.09,,0,0,-2.09,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,,,,,UberEats Unknown,,9/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.51,,0,0,-1.51,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#95E30,e152db16-2d74-464a-bd08-887634c95e30,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/7/25,1:25 PM,Non-member,15.59,1.31,16.9,0,0,0,0,0,0,0,0,0,0,0,0,16.9,-3.12,20,0,0,0,0,0,0,0,0,,0,,-1.31,0,12.47,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV026),26|15613,#AEEE1,72645f16-6829-4a20-95ce-ece72c0aeee1,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/7/25,7:06 PM,Uber One member,15.98,1.34,17.32,0,0,0,0,0,0,0,0,0,0,0,0,17.32,-3.36,21,0,0,0,0,0,0,0,0,,0,,-1.34,0,12.62,9/8/25,0,0,,6ME5AV52SI2LMT1
Capriotti's Sandwich Shop (NV041),41|15625,,,,,UberEats Unknown,,9/1/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.75,,0,0,-1.75,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#FFCEA,be3394fa-517b-468a-bf10-72721e5ffcea,Pickup,Digital,UberEats Web,Completed,9/1/25,11:58 AM,Non-member,9.59,0.8,10.39,0,0,0,0,0,0,0,0,0,0,0,0,10.39,-0.58,6,0,0,0,0,0,0,0,0,,0,,-0.8,0,9.01,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#EB7EF,51bd18e8-992d-4ff3-8746-de33327eb7ef,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/1/25,4:53 PM,Non-member,21.67,1.81,23.48,0,0,0,0,0,0,0,0,0,0,0,0,23.48,-3.9,18,0,0,0,0,0,0,0,0,,0,,-1.81,0,17.77,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#BE41A,44969b42-818c-46ea-af73-39495a9be41a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/1/25,8:26 PM,Non-member,27.96,2.34,30.3,0,0,0,0,0,0,0,0,0,0,0,0,30.3,-5.03,18,0,0,0,0,0,0,0,0,,0,,-2.34,0,22.93,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,,,,,UberEats Unknown,,9/2/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.37,,0,0,-2.37,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#F15B2,82444f8c-89b8-412e-bd5a-3568c25f15b2,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/2/25,2:15 PM,Uber One member,18.59,1.56,20.15,0,0,0,0,0,0,0,0,0,0,0,0,20.15,-3.9,21,0,0,0,0,0,0,0,0,,0,,-1.56,0,14.69,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#B8472,d0bca844-d9d8-4074-a261-48de15fb8472,Pickup,Unknown,UberEats iOS,Completed,9/2/25,3:00 PM,Non-member,43.57,3.65,47.22,0,0,0,0,0,0,0,0,0,0,0,0,47.22,-2.61,6,0,0,0,0,0,0,0,0,,0,,-3.65,0,40.96,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#C7306,7895b812-1614-4338-a624-4e09449c7306,Delivery - Partner Using Uber App,Unknown,UberEats iOS,Completed,9/2/25,5:20 PM,Uber One member,18.38,1.54,19.92,0,0,0,0,0,0,0,0,0,0,0,0,19.92,-3.86,21,0,0,0,0,0,0,0,0,,0,,-1.54,0,14.52,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#A4F9B,e7baa659-0d4a-4412-8b89-11f36c0a4f9b,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/2/25,7:49 PM,Uber One member,27.87,2.33,30.2,0,0,0,0,0,0,0,0,0,0,0,0,30.2,-5.85,21,0,0,0,0,0,0,0,0,,0,,-2.33,0,22.02,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,,,,,UberEats Unknown,,9/3/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.45,,0,0,-1.45,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,,,,,UberEats Unknown,,9/3/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.74,,0,0,-3.74,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#1A533,d83db2e1-e1f1-4b34-b075-3071c7f1a533,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/3/25,10:25 AM,Non-member,17.78,1.49,19.27,0,0,0,0,0,0,0,0,0,0,0,0,19.27,-3.56,20,0,0,0,0,0,0,0,0,,0,,-1.49,0,14.22,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#64084,6067452a-cdc0-4395-b26a-f77427064084,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/3/25,11:54 AM,Uber One member,18.38,1.54,19.92,0,0,0,0,0,0,0,0,0,0,0,0,19.92,-3.86,21,0,0,0,0,0,0,0,0,,0,,-1.54,0,14.52,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#779F2,2a62ace0-3c4c-4e04-9662-9141e53779f2,Pickup,Digital,UberEats iOS,Completed,9/3/25,2:03 PM,Non-member,16.48,1.38,17.86,0,0,0,0,0,0,0,0,0,0,0,0,17.86,-0.99,6,0,0,0,0,0,0,0,0,,0,,-1.38,0,15.49,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#93D6E,431e2745-3df7-4b16-98ab-cfa4b6093d6e,Pickup,Digital,UberEats iOS,Completed,9/3/25,5:05 PM,Uber One member,42.07,3.52,45.59,0,0,0,0,0,0,0,0,0,0,0,0,45.59,-2.52,6,0,0,0,0,0,0,0,0,,0,,-3.52,0,39.55,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,,,,,UberEats Unknown,,9/4/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.48,,0,0,-1.48,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,,,,,UberEats Unknown,,9/4/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.83,,0,0,-0.83,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#DA03B,1a63017e-9f45-4679-a191-e522a34da03b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/4/25,8:42 AM,Non-member,17.99,1.51,19.5,0,0,0,0,0,0,0,0,0,0,0,0,19.5,-3.24,18,0,0,0,0,0,0,0,0,,0,,-1.51,0,14.75,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#36836,a890267a-95ba-4aae-b986-d7317e636836,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/4/25,3:48 PM,Non-member,20.49,1.72,22.21,0,0,0,0,0,0,0,0,0,0,0,0,22.21,-4.1,20,0,0,0,0,0,0,0,0,,0,,-1.72,0,16.39,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#3E222,6ef6210f-8820-44eb-a902-95499be3e222,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/4/25,7:02 PM,Uber One member,18.68,1.56,20.24,0,0,0,0,0,0,0,0,0,0,0,0,20.24,-3.92,21,0,0,0,0,0,0,0,0,,0,,-1.56,0,14.76,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,,,,,UberEats Unknown,,9/5/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.7,,0,0,-0.7,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#D1255,2195a042-fec3-4476-bdea-706a37dd1255,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/5/25,9:20 AM,Uber One member,25.16,2.11,27.27,0,0,0,0,0,0,0,0,0,0,0,0,27.27,-5.28,21,0,0,0,0,0,0,0,0,,0,,-2.11,0,19.88,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#CC075,3e1591c4-22dc-4143-9062-9acb7b6cc075,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/5/25,11:18 AM,Uber One member,37.67,3.15,40.82,0,0,0,0,0,0,0,0,0,0,0,0,40.82,-7.91,21,0,0,0,0,0,0,0,0,,0,,-3.15,0,29.76,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#D4F67,e67fb4f1-3b43-4b38-97c1-918804fd4f67,Pickup,Digital,UberEats Web,Completed,9/5/25,1:47 PM,Non-member,14.79,1.24,16.03,0,0,0,0,0,0,0,0,0,0,0,0,16.03,-0.89,6,0,0,0,0,0,0,0,0,,0,,-1.24,0,13.9,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#88E04,99f4f461-f04a-4c9a-b927-e41f8b988e04,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/5/25,4:52 PM,Uber One member,35.28,2.95,38.23,0,0,0,0,0,0,0,0,0,0,0,0,38.23,-7.41,21,0,0,0,0,0,0,0,0,,0,,-2.95,0,27.87,9/8/25,0,0,,0MH6IYOO23LD8QS
Capriotti's Sandwich Shop (NV041),41|15625,#3EEDA,258ee0ae-9a9b-445a-ade6-099a08e3eeda,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/5/25,6:59 PM,Uber One member,18.38,1.54,19.92,0,0,0,0,0,0,0,0,0,0,0,0,19.92,-3.86,21,0,0,0,0,0,0,0,0,,0,,-1.54,0,14.52,9/8/25,0,0,,0MH6IYOO23LD8QS
