"order_channel","order_number","transaction_date","transaction_time_local","order_time_zone","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","transaction_type","fulfillment_type","gh_plus_customer","subtotal","subtotal_sales_tax","subtotal_sales_tax_exemption","self_delivery_charge","self_delivery_charge_tax","self_delivery_charge_tax_exemption","merchant_service_fee","merchant_service_fee_tax","merchant_service_fee_tax_exemption","merchant_flexible_fee_bag_fee","merchant_flexible_fee_bag_fee_tax","merchant_flexible_fee_bag_fee_tax_exemption","merchant_flexible_fee_pif_fee","merchant_flexible_fee_pif_fee_tax","merchant_flexible_fee_pif_fee_tax_exemption","tip","merchant_total","commission","delivery_commission","gh_plus_commission","processing_fee","withheld_tax","withheld_tax_exemption","merchant_funded_promotion","merchant_funded_loyalty","merchant_net_total","transaction_note","transaction_id"
"Marketplace","672830900093732","2025-08-29","06:18:00 PM","America/Los_Angeles","7357056","CA100403","Capriotti's Sandwich Shop","3230 E Bidwell St  ","Folsom","CA","95630","Prepaid Order","Grubhub Delivery","GH+","33.77","2.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36.39","-3.38","-3.38","0.00","0.00","0.00","0.00","0.00","0.00","29.63",,"BwEAAAAAAHBCgC75twCFOhHwtwHxy_bGcPQ"
"Marketplace","269830859876774","2025-08-25","02:19:00 PM","America/New_York","10478888","PA100505","Capriotti's Sandwich Shop","1086 E Lancaster Ave  ","Downingtown","PA","19335","Prepaid Order","Grubhub Delivery","non GH+","13.19","0.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13.98","-1.32","-1.32","0.00","0.00","-0.79","0.00","0.00","0.00","10.55",,"BwEAAAAAAJ_lKJ_C86CB2xHws6F12f7pdFU"
"Marketplace","748730872042617","2025-08-26","06:04:00 PM","America/Los_Angeles","3049327","CA215","Capriotti's Sandwich Shop","14063 Limonite Ave  ","Eastvale","CA","92880","Prepaid Order","Grubhub Delivery","GH+","65.94","5.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","71.71","-6.59","-6.59","0.00","0.00","0.00","0.00","0.00","0.00","58.53",,"BwEAAAAAAC6Hb9ljVeCC2xHwleGBziI9aqE"
"Marketplace","313930893149321","2025-08-29","12:09:11 PM","America/Los_Angeles","1278731","NV121","Capriotti's Sandwich Shop","11010 Lavender Hill Dr Ste 160  ","Las Vegas","NV","89135","Prepaid Order","Pick-Up","non GH+","15.59","1.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.00","17.90","-1.56","0.00","0.00","0.00","-1.31","0.00","0.00","0.00","15.03",,"BwEAAAAAABODC3sj0LCFCRHwkLGdm1_z9t4"
"Marketplace","106830897150492","2025-08-29","12:20:00 PM","America/Los_Angeles","10261416","CA100451","Capriotti's Sandwich Shop","36101 Bob Hope Dr  ","Rancho Mirage","CA","92270","Prepaid Order","Grubhub Delivery","GH+","30.47","2.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","32.83","-3.05","-3.05","0.00","0.00","0.00","0.00","0.00","0.00","26.73",,"BwEAAAAAAJyTqPNBs8CFBxHws8EPwlqxtsg"
"Marketplace","030630853153186","2025-08-25","08:12:00 PM","America/New_York","10478888","PA100505","Capriotti's Sandwich Shop","1086 E Lancaster Ave  ","Downingtown","PA","19335","Prepaid Order","Grubhub Delivery","GH+","31.18","1.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.05","-3.12","-3.12","0.00","0.00","-1.87","0.00","0.00","0.00","24.94",,"BwEAAAAAAJ_lKIcE1NCCChHwlNEvI2karGM"
"Marketplace","371230911722017","2025-08-30","07:19:00 PM","America/Los_Angeles","1407053","NV126","Capriotti's Sandwich Shop","2620 Nature Park Dr ","North Las Vegas","NV","89084","Prepaid Order","Grubhub Delivery","GH+","16.19","1.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.55","-1.62","-1.62","0.00","0.00","-1.36","0.00","0.00","0.00","12.95",,"BwEAAAAAABV4TfkVS5CGCxHwi5FNi-ZOjsE"
"Marketplace","259630918497255","2025-08-31","06:40:00 PM","America/New_York","12040168","Marlton","Capriotti's Sandwich Shop","1041 NJ-73  ","Evesham","NJ","08053","Prepaid Order","Grubhub Delivery","GH+","101.60","6.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.34",,"BwEAAAAAALe36ASBPLCGsBHwvLGLMoS01IY"
"Marketplace","259630918497255","2025-08-31","07:15:02 PM","America/New_York","12040168","Marlton","Capriotti's Sandwich Shop","1041 NJ-73  ","Evesham","NJ","08053","Order Adjustment","Grubhub Delivery","GH+","-16.89","-1.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-18.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-18.01","INCORRECT_ITEM - Refund requested by diner via help interaction","CQMAAAAAALe36ASBPLCGsBHwvLGLMoS01IYAAAAB"
"Marketplace","684330867316412","2025-08-25","07:48:00 PM","America/Los_Angeles","9232784","NV900467","Capriotti's Sandwich Shop","142 Los Altos Pkwy  ","Sparks","NV","89436","Prepaid Order","Grubhub Delivery","GH+","39.58","3.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","42.85","-3.96","-3.96","0.00","0.00","-3.27","0.00","0.00","0.00","31.66",,"BwEAAAAAAIzhkKm9itCCGRHwitFB47PPlS0"
"Marketplace","410330862733337","2025-08-26","10:58:23 AM","America/New_York","5182088","PA100251","Capriotti's Sandwich Shop","467 N Sumneytown Pike Building B Unit 302  ","North Wales","PA","19454","Prepaid Order","Pick-Up","non GH+","13.78","0.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14.61","-1.38","0.00","0.00","0.00","-0.83","0.00","0.00","0.00","12.40",,"BwEAAAAAAE8SiJEJDYCCixHwjYEfdWs0HSU"
"Marketplace","169930909466586","2025-08-29","06:39:00 PM","America/Phoenix","7804952","AZ900482","Capriotti's Sandwich Shop","1830 E Broadway Blvd  ","Tucson","AZ","85719","Prepaid Order","Grubhub Delivery","GH+","46.53","3.70","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.23","-4.65","-4.65","0.00","0.00","0.00","0.00","-4.00","0.00","36.93",,"BwEAAAAAAHcYGP76qFCFOxHwqFEPKu5uU0k"
"Marketplace","289230891785552","2025-08-28","08:27:00 PM","America/Los_Angeles","9232784","NV900467","Capriotti's Sandwich Shop","142 Los Altos Pkwy  ","Sparks","NV","89436","Prepaid Order","Grubhub Delivery","GH+","43.76","3.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","47.38","-4.38","-4.38","0.00","0.00","-3.62","0.00","0.00","0.00","35.00",,"BwEAAAAAAIzhkEmeUeCEgxHwkeGZJjhhxqk"
"Marketplace","289230891785552","2025-08-28","08:27:00 PM","America/Los_Angeles","9232784","NV900467","Capriotti's Sandwich Shop","142 Los Altos Pkwy  ","Sparks","NV","89436","Order Adjustment","Grubhub Delivery","GH+","-21.28","-1.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-23.04","0.00","0.00","0.00","0.00","1.76","0.00","0.00","0.00","-21.28","INCORRECT_ITEM - Refund requested by diner via help interaction","CQMAAAAAAIzhkEmeUeCEgxHwkeGZJjhhxqkAAAAB"
"Marketplace","827430899419841","2025-08-29","02:37:00 PM","America/New_York","12040168","Marlton","Capriotti's Sandwich Shop","1041 NJ-73  ","Evesham","NJ","08053","Prepaid Order","Grubhub Delivery","GH+","10.28","0.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.96",,"BwEAAAAAALe36JnA22CFARHwm2GDd_Ctf14"
"Marketplace","517730868624316","2025-08-26","11:17:00 AM","America/Los_Angeles","3049327","CA215","Capriotti's Sandwich Shop","14063 Limonite Ave  ","Eastvale","CA","92880","Prepaid Order","Grubhub Delivery","GH+","21.07","1.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.91","-2.11","-2.11","0.00","0.00","0.00","0.00","0.00","0.00","18.69",,"BwEAAAAAAC6Hbw_l5JCCoxHwpJG1ALBJfKg"
"Marketplace","762830896103746","2025-08-29","02:29:00 PM","America/New_York","1290816","DE003","Capriotti's Sandwich Shop","250 E Main St Ste 241  ","Newark","DE","19711","Prepaid Order","Grubhub Delivery","GH+","17.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.29","-1.73","-1.73","0.00","0.00","0.00","0.00","0.00","0.00","13.83",,"BwEAAAAAABOyQHOrtiCFARHwtiGbc26Hq5w"
"Marketplace","408330886517232","2025-08-28","02:06:00 PM","America/New_York","12040168","Marlton","Capriotti's Sandwich Shop","1041 NJ-73  ","Evesham","NJ","08053","Prepaid Order","Grubhub Delivery","GH+","48.25","3.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.45",,"BwEAAAAAALe36Ct1xnCENBHwhnGpqiQ6VqI"
"Marketplace","877630856111775","2025-08-25","07:13:00 PM","America/New_York","1290816","DE003","Capriotti's Sandwich Shop","250 E Main St Ste 241  ","Newark","DE","19711","Prepaid Order","Grubhub Delivery","non GH+","33.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.38","-3.34","-3.34","0.00","0.00","0.00","0.00","0.00","0.00","26.70",,"BwEAAAAAABOyQBFaxwCCAxHwhwExHJAucLo"
"Marketplace","038530916542611","2025-08-31","02:30:00 PM","America/New_York","12040168","Marlton","Capriotti's Sandwich Shop","1041 NJ-73  ","Evesham","NJ","08053","Prepaid Order","Grubhub Delivery","GH+","27.58","1.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","29.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","29.41",,"BwEAAAAAALe36FGitBCGkhHwtBE_C-bRrvw"
"Marketplace","513930855599888","2025-08-25","06:49:00 PM","America/New_York","2650804","PA220","Capriotti's Sandwich Shop","1814 E Ridge Pike ","Royersford","PA","19468","Prepaid Order","Grubhub Delivery","GH+","26.55","1.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","28.14","-2.66","-2.66","0.00","0.00","-1.59","0.00","0.00","0.00","21.23",,"BwEAAAAAAChytEcrntCB_xHwntHVz2m9j2Q"
"Marketplace","566230881918206","2025-08-28","08:31:00 PM","America/New_York","2875563","FL193","Capriotti's Sandwich Shop","12267 State Road 54  ","Odessa","FL","33556","Prepaid Order","Grubhub Delivery","GH+","14.29","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.29","-1.43","-1.43","0.00","0.00","0.00","0.00","0.00","0.00","12.43",,"BwEAAAAAACvgq_uIMTCEZxHwsTGnk65l3Og"
"Marketplace","445730863302603","2025-08-26","07:20:00 PM","America/New_York","815979","GA141","Capriotti's Sandwich Shop","777 Townpark Ln NW Ste 104  ","Kennesaw","GA","30144","Prepaid Order","Grubhub Delivery","GH+","14.97","0.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.87","-1.50","-1.50","0.00","0.00","-0.90","0.00","0.00","0.00","11.97",,"BwEAAAAAAAxza6j51VCCzBHwlVErcKypvgo"
"Marketplace","557230910401107","2025-08-30","08:48:00 PM","America/Phoenix","7804952","AZ900482","Capriotti's Sandwich Shop","1830 E Broadway Blvd  ","Tucson","AZ","85719","Prepaid Order","Grubhub Delivery","GH+","15.59","1.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.95","-1.56","-1.56","0.00","0.00","0.00","0.00","0.00","0.00","13.83",,"BwEAAAAAAHcYGEvmC_CGGBHwi_GxFoM216s"
"Marketplace","566230871980627","2025-08-27","01:45:00 PM","America/New_York","6879672","OH100419","Capriotti's Sandwich Shop","6442 S Raccoon Rd  ","Canfield","OH","44406","Prepaid Order","Grubhub Delivery","GH+","53.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","53.16","-5.32","-5.32","0.00","0.00","0.00","0.00","0.00","0.00","42.52",,"BwEAAAAAAGj5uKs76_CDYhHwq_GzB27_zPc"
"Marketplace","671030915841359","2025-08-31","07:25:00 PM","America/New_York","12040168","Marlton","Capriotti's Sandwich Shop","1041 NJ-73  ","Evesham","NJ","08053","Prepaid Order","Grubhub Delivery","GH+","27.94","1.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","29.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","29.79",,"BwEAAAAAALe36JeQSWCGuhHwiWEB9_1AyDc"
"Marketplace","038530916585755","2025-08-31","04:30:00 PM","America/New_York","5182088","PA100251","Capriotti's Sandwich Shop","467 N Sumneytown Pike Building B Unit 302  ","North Wales","PA","19454","Prepaid Order","Grubhub Delivery","GH+","22.78","1.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","24.15","-2.28","-2.28","0.00","0.00","-1.37","0.00","0.00","0.00","18.22",,"BwEAAAAAAE8SiPt55rCGkxHwprH5Bvq5nmE"
