Store name as per Uber Eats manager,External store ID as per Uber Eats manager,Order ID as per Uber Eats manager,Unique ID to identify the order ,"The mode of order fulfillment whether it was delivery by courier via Uber network, delivery by merchant, Pick-up by customer or Dine-in",Mode of payment used for order payment,"The platform from which the customer ordered, (i.e. iOS, Android, Uber Eats Web)","Either: Completed (eater received food), Cancelled (order cancelled by eater or support), Refund (eater was refunded for order), or Unfulfilled (order was not able to be completed)","Local date the order was placed, or local date of the original order placed for which there is a refund",Local timestamp for when order was accepted by the merchant ,Uber membership status of the customer who placed the order,Total item sales excl tax ,Tax on total item sales in the order,Total item sales incl tax,Amount merchants are responsible for refunding customers when they report order errors (excl tax),Tax Refund On Sales,Amount merchants are responsible for refunding customers when they report order errors (incl tax),Adjustments merchants made to the price of items once an order has been placed (excl tax),Tax on in-store price adjustments,Merchant promotions applied to the order,Tax on merchant promotions applied to the order,Merchant promotions applied to the delivery fee charged to Eaters,Tax on merchant promotions applied to the delivery fee charged to Eaters,Offer Redemption Fee,Fee charged to eater by the merchant for the packaging material,Amount merchant charges Uber for co-funded marketing campaigns. Varies depending on co-funding % for the campaign.,"Total item sales including promotions, adjustments and bag fee incl tax where applicable","The fee Uber charges to merchant to make their store visible to potential customers, provide support and other related services ( %fee is applied to sub-total before discounts) ",The % Marketplace fee Uber charges merchant,Tax on Marketplace fee charged to merchant by Uber,Fixed Fee charged to merchant by Uber for using Ubers delivery network ,Tax on delivery network fee charged to merchant by Uber,A flat % fee on the basket charged by Uber to merchants for processing every order ,"Where delivery fee is greater than cost of delivery, this is equal to (delivery fee minus the cost of delivery) where applicable",Tax on service fee charged by merchants to eaters,"For merchants who perform their own delivery, the tip from the Eater to the courier",Amount directed to Merchant Capital payments,Description of adhoc one-time payments or charges from Uber to the merchant,"All miscellaneous payments like Ad payments, Ad credits etc. inclusive of tax",Tax on Uber funded promotions applied to the order,Sales tax Uber Eats is required to pay in jurisdictions with marketplace facilitator laws ,"As required by the IRS, a % withheld from payments if the EIN/TIN is missing or does not match IRS records.",Total payout associated with this order (negative if associated with a refund)  Sales + Adjustments - promotions + marketing adjustment + Bag fee + delivery fee (self delivery) + tips (self-delivery) - marketplace fee +/- Other payments - marketplace facilitator tax  (incl tax where applicable),Date payout initiated by Uber (generally the Monday following the prior week),Amount commercially agreed to between Merchant and Uber added on a per item basis and charged to the Eater on Merchant’s behalf	,Applicable taxes due on the Markup Amount,"This is the ID from retailers, used to identify retailer loyalty customers",The reference ID for identifying the payout related to this order in the Payout Summary Report CSV
Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Payment Mode,Order Channel,Order Status,Order Date,Order Accept Time,Customer Uber-Membership Status,Sales (excl. tax),Tax on Sales,Sales (incl. tax),Order Error Adjustments,Tax on Order Error Adjustments,Order Error Adjustments (incl. tax),Price adjustments (excl. tax),Tax on Price Adjustments,Offers on items (incl. tax),Tax On Offers on items,Delivery Offer Redemptions (incl. tax),Tax On Delivery Offer Redemptions,Offer Redemption Fee,Bag Fee,Marketing Adjustment,Total Sales after Adjustments (incl tax),Marketplace Fee,Marketplace fee %,Tax on Marketplace Fee,Delivery Network Fee,Tax on Delivery Network Fee,Order Processing Fee,Delivery Fee,Tax On Delivery Fee,Tips,Capital payments,Other payments description,Other payments,"Marketplace Facilitator Tax Adjustment
",Marketplace Facilitator Tax,Backup Withholding Tax,Total payout ,Payout Date,Markup Amount,Markup Tax,Retailer Loyalty ID,Payout reference ID
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/13/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.11,,0,0,-1.11,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,#3F115,c3985785-0e3c-4ad3-9e3e-acbcf773f115,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/13/25,11:15 AM,Uber One member,21.28,1.65,22.93,0,0,0,0,0,0,0,0,0,0,0,0,22.93,-4.47,21,0,0,0,0,0,0,0,0,,0,,-1.65,0,16.81,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,#FD149,001b99d6-5cc4-4418-8483-7f32fc3fd149,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/13/25,4:58 PM,Uber One member,45.07,3.83,48.9,0,0,0,0,0,0,0,0,0,0,0,0,48.9,-9.46,21,0,0,0,0,0,0,0,0,,0,,-3.83,0,35.61,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/14/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.52,,0,0,-1.52,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/15/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.39,,0,0,-0.39,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/16/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.75,,0,0,-0.75,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,#34593,50d17cf5-acaa-4c5b-8575-3db13af34593,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,10:40 AM,Uber One member,60.07,4.21,64.28,0,0,0,0,0,0,0,0,0,0,0,0,64.28,-12.61,21,0,0,0,0,0,0,0,0,,0,,-4.21,0,47.46,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,#36326,dfd3561c-4ee4-4949-ba2c-abab55636326,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,3:55 PM,Uber One member,23.36,1.64,25,0,0,0,0,0,0,0,0,0,0,0,0,25,-4.91,21,0,0,0,0,0,0,0,0,,0,,-1.64,0,18.45,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,#4261B,25ff074d-57ee-4619-8214-b8b08e64261b,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/16/25,4:39 PM,Non-member,24.58,1.73,26.31,0,0,0,0,0,0,0,0,0,0,0,0,26.31,-4.42,18,0,0,0,0,0,0,0,0,,0,,-1.73,0,20.16,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,#D2426,38667888-e232-45ca-b343-6cc58cad2426,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/16/25,7:28 PM,Non-member,29.39,2.05,31.44,0,0,0,0,0,0,0,0,0,0,0,0,31.44,-5.29,18,0,0,0,0,0,0,0,0,,0,,-2.05,0,24.1,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/17/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.14,,0,0,-0.14,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,#1902D,585fba69-ee75-428a-aecb-66adfd61902d,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/17/25,7:01 PM,Non-member,52.57,3.69,56.26,0,0,0,0,0,0,0,0,0,0,0,0,56.26,-9.46,18,0,0,0,0,0,0,0,0,,0,,-3.69,0,43.11,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,#D73AF,e170d855-c302-4afd-a610-8f18b6bd73af,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/17/25,6:01 PM,Uber One member,40.36,3.12,43.48,0,0,0,0,0,0,0,0,0,0,0,0,43.48,-8.48,21,0,0,0,0,0,0,0,0,,0,,-3.12,0,31.88,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,,,,,UberEats Unknown,,10/18/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.88,,0,0,-0.88,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,#1732F,c73a6b39-451e-4eeb-9c43-220fb3c1732f,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/18/25,12:32 PM,Uber One member,21.87,1.53,23.4,0,0,0,0,0,0,0,0,0,0,0,0,23.4,-4.59,21,0,0,0,0,0,0,0,0,,0,,-1.53,0,17.28,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,#1B1D6,ef057d86-1110-4652-9cda-a2fd10e1b1d6,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/18/25,7:40 PM,Non-member,23.18,1.62,24.8,0,0,0,0,0,0,0,0,0,0,0,0,24.8,-4.17,18,0,0,0,0,0,0,0,0,,0,,-1.62,0,19.01,,0,0,,
Capriotti's Sandwich Shop (IA069),69|15645,#B8FC4,8bd51d66-4cd2-4c82-8a0c-f6deddab8fc4,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/19/25,2:28 PM,Non-member,96.6,6.77,103.37,0,0,0,0,0,0,0,0,0,0,0,0,103.37,-17.39,18,0,0,0,0,0,0,0,0,,0,,-6.77,0,79.21,,0,0,,
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/13/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.42,,0,0,-2.42,,0,0,,
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/14/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.95,,0,0,-2.95,,0,0,,
Capriotti's Sandwich Shop (OK100234),,#02B3F,dc606f17-0197-4fff-b34e-bab5a3202b3f,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/14/25,7:10 PM,Uber One member,27.66,2.35,30.01,0,0,0,0,0,0,0,0,0,0,0,0,30.01,-5.81,21,0,0,0,0,0,0,0,0,,0,,-2.35,0,21.85,,0,0,,
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/15/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.69,,0,0,-0.69,,0,0,,
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/16/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.72,,0,0,-0.72,,0,0,,
Capriotti's Sandwich Shop (OK100234),,#6B0BC,9ed67287-2a97-40d3-a774-23023416b0bc,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,6:57 PM,Uber One member,21.97,1.87,23.84,0,0,0,0,0,0,0,0,0,0,0,0,23.84,-4.61,21,0,0,0,0,0,0,0,0,,0,,-1.87,0,17.36,,0,0,,
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/17/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.14,,0,0,-3.14,,0,0,,
Capriotti's Sandwich Shop (OK100234),,#7D43A,c7f348f7-705e-449c-836a-9e5bf4e7d43a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/17/25,11:08 AM,Uber One member,24.57,2.1,26.67,0,0,0,0,0,0,0,0,0,0,0,0,26.67,-5.16,21,0,0,0,0,0,0,0,0,,0,,-2.1,0,19.41,,0,0,,
Capriotti's Sandwich Shop (OK100234),,#281AF,25d4ab95-2763-4e8f-b903-234a5dd281af,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/17/25,4:55 PM,Uber One member,48.05,4.1,52.15,0,0,0,0,0,0,0,0,0,0,0,0,52.15,-10.09,21,0,0,0,0,0,0,0,0,,0,,-4.1,0,37.96,,0,0,,
Capriotti's Sandwich Shop (OK100234),,#B89BF,9c36d84a-c8c9-4c36-a82f-9729176b89bf,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/17/25,5:25 PM,Uber One member,24.68,2.1,26.78,0,0,0,0,0,0,0,0,0,0,0,0,26.78,-5.18,21,0,0,0,0,0,0,0,0,,0,,-2.1,0,19.5,,0,0,,
Capriotti's Sandwich Shop (OK100234),,#5D7B0,1e00b7cc-6911-451b-be5e-d2950a45d7b0,Pickup,Digital,UberEats Android,Completed,10/17/25,7:12 PM,Non-member,16.78,1.43,18.21,0,0,0,0,0,0,0,0,0,0,0,0,18.21,-1.01,6,0,0,0,0,0,0,0,0,,0,,-1.43,0,15.77,,0,0,,
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/18/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.75,,0,0,-0.75,,0,0,,
Capriotti's Sandwich Shop (OK100234),,#6EFB6,b0f5017f-e5a2-408c-a0c9-97319156efb6,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/18/25,2:27 PM,Non-member,99.25,8.36,107.61,0,0,0,0,0,0,0,0,0,0,0,0,107.61,-17.87,18,0,0,0,0,0,0,0,0,,0,,-8.36,0,81.38,,0,0,,
Capriotti's Sandwich Shop (OK100234),,#C17C7,7307b2f7-0046-41b2-8fce-a5877a8c17c7,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/18/25,2:55 PM,Non-member,16.89,1.44,18.33,0,0,0,0,0,0,0,0,0,0,0,0,18.33,-3.04,18,0,0,0,0,0,0,0,0,,0,,-1.44,0,13.85,,0,0,,
Capriotti's Sandwich Shop (OK100234),,#727A3,3576214d-ac25-4065-884f-ecf942f727a3,Pickup,Digital,UberEats Android,Completed,10/18/25,5:38 PM,Non-member,14.29,1.22,15.51,0,0,0,0,0,0,0,0,0,0,0,0,15.51,-0.86,6,0,0,0,0,0,0,0,0,,0,,-1.22,0,13.43,,0,0,,
Capriotti's Sandwich Shop (OK100234),,#54C0E,aeb939e4-40c9-48ed-a7ea-2518d3554c0e,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/18/25,7:06 PM,Uber One member,27.66,2.35,30.01,0,0,0,0,0,0,0,0,0,0,0,0,30.01,-5.81,21,0,0,0,0,0,0,0,0,,0,,-2.35,0,21.85,,0,0,,
Capriotti's Sandwich Shop (OK100234),,,,,,UberEats Unknown,,10/19/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.18,,0,0,-1.18,,0,0,,
Capriotti's Sandwich Shop (OK100234),,#9963A,050baf82-caf5-4491-a6bb-25c2a089963a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/19/25,3:08 PM,Uber One member,19.49,0.95,20.44,0,0,0,0,0,0,0,0,0,0,0,0,20.44,-4.09,21,0,0,0,0,0,0,0,0,,0,,-0.95,0,15.4,,0,0,,
Capriotti's Sandwich Shop (OK100234),,#ADFFB,2e24dd70-a045-45c4-9821-b6ae06badffb,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/19/25,6:03 PM,Non-member,42.67,3.64,46.31,0,0,0,0,0,0,0,0,0,0,0,0,46.31,-7.68,18,0,0,0,0,0,0,0,0,,0,,-3.64,0,34.99,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,10/13/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.17,,0,0,-0.17,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#20835,8622cb84-6dc5-4df2-8706-3b5b43b20835,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/13/25,1:22 PM,Non-member,32.66,2.7,35.36,0,0,0,0,0,0,0,0,0,0,0,0,35.36,-5.88,18,0,0,0,0,0,0,0,0,,0,,-2.7,0,26.78,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#367B2,efb56df2-0436-47ac-94fd-9364742367b2,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/13/25,1:26 PM,Uber One member,16.29,1.35,17.64,0,0,0,0,0,0,0,0,0,0,0,0,17.64,-3.42,21,0,0,0,0,0,0,0,0,,0,,-1.35,0,12.87,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#F69E6,4f7e90e4-0ace-4772-8328-8c68247f69e6,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/13/25,1:29 PM,Uber One member,21.28,1.76,23.04,0,0,0,0,0,0,0,0,0,0,0,0,23.04,-4.47,21,0,0,0,0,0,0,0,0,,0,,-1.76,0,16.81,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#BB2AD,0de85c37-a4d2-4943-a301-7e293f1bb2ad,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/13/25,2:10 PM,Uber One member,16.29,1.35,17.64,0,0,0,0,0,0,0,0,0,0,0,0,17.64,-3.42,21,0,0,0,0,0,0,0,0,,0,,-1.35,0,12.87,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#053A5,3fc862af-b64c-4367-9d7c-612ec1c053a5,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/13/25,3:17 PM,Uber One member,24.96,2.06,27.02,0,0,0,0,0,0,0,0,0,0,0,0,27.02,-5.24,21,0,0,0,0,0,0,0,0,,0,,-2.06,0,19.72,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#350EA,ce8c021a-a928-43d5-8abe-0473dcf350ea,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/13/25,3:52 PM,Uber One member,20.68,1.71,22.39,0,0,0,0,0,0,0,0,0,0,0,0,22.39,-4.34,21,0,0,0,0,0,0,0,0,,0,,-1.71,0,16.34,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#BFBCF,13a02455-8bdd-4580-83fd-ba3c4eabfbcf,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/13/25,4:20 PM,Uber One member,16.88,1.4,18.28,0,0,0,0,0,0,0,0,0,0,0,0,18.28,-3.54,21,0,0,0,0,0,0,0,0,,0,,-1.4,0,13.34,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#54012,f8b89aa7-9bfe-4abe-81d1-2b4a1ff54012,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/13/25,4:25 PM,Uber One member,32.58,2.69,35.27,0,0,0,0,0,0,0,0,0,0,0,0,35.27,-6.84,21,0,0,0,0,0,0,0,0,,0,,-2.69,0,25.74,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#8366F,dd1fd7c0-1564-4861-a1c9-a5273758366f,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/13/25,4:23 PM,Uber One member,33.18,2.74,35.92,0,0,0,0,0,0,0,0,0,0,0,0,35.92,-6.97,21,0,0,0,0,0,0,0,0,,0,,-2.74,0,26.21,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#5793C,e501dd23-319e-43d4-8819-70cc7ff5793c,Pickup,Digital,UberEats Android,Completed,10/13/25,4:27 PM,Non-member,34.96,2.89,37.85,0,0,0,0,0,0,0,0,0,0,0,0,37.85,-2.1,6,0,0,0,0,0,0,0,0,,0,,-2.89,0,32.86,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#895F3,abd33f4e-741c-4dc7-89ba-0f1cb63895f3,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/13/25,5:52 PM,Uber One member,25.08,2.07,27.15,0,0,0,0,0,0,0,0,0,0,0,0,27.15,-5.27,21,0,0,0,0,0,0,0,0,,0,,-2.07,0,19.81,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#12609,06ba1170-05d8-47ec-ad6f-be7969712609,Pickup,Digital,UberEats Android,Completed,10/13/25,6:31 PM,Uber One member,54.16,4.48,58.64,0,0,0,0,0,0,0,0,0,0,0,0,58.64,-3.25,6,0,0,0,0,0,0,0,0,,0,,-4.48,0,50.91,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,10/14/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.62,,0,0,-2.62,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#EB231,0ae0c229-e434-42bd-8218-36591c9eb231,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,10/14/25,10:10 AM,Uber One member,16.08,1.33,17.41,0,0,0,0,0,0,0,0,0,0,0,0,17.41,-3.38,21,0,0,0,0,0,0,0,0,,0,,-1.33,0,12.7,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#004FA,b804aec6-7d93-4e55-b0fe-65ec214004fa,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/14/25,10:41 AM,Non-member,204.31,16.89,221.2,0,0,0,0,0,0,0,0,0,0,0,0,221.2,-36.78,18,0,0,0,0,0,0,0,0,,0,,-16.89,0,167.53,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#6FD3D,0578a82b-cbfc-4038-a45a-47a35cf6fd3d,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/14/25,3:23 PM,Non-member,54.98,4.54,59.52,0,0,0,0,0,0,0,0,0,0,0,0,59.52,-9.9,18,0,0,0,0,0,0,0,0,,0,,-4.54,0,45.08,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,10/15/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-6.62,,0,0,-6.62,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#B545C,196c4cb9-476c-42b3-addd-430cd2bb545c,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/15/25,12:33 PM,Non-member,13.79,1.14,14.93,0,0,0,0,0,0,0,0,0,0,0,0,14.93,-2.48,18,0,0,0,0,0,0,0,0,,0,,-1.14,0,11.31,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#C6001,9b4855f8-1f6e-4e87-9791-f0fc810c6001,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/15/25,1:17 PM,Uber One member,21.28,1.76,23.04,0,0,0,0,0,0,0,0,0,0,0,0,23.04,-4.47,21,0,0,0,0,0,0,0,0,,0,,-1.76,0,16.81,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#98811,28855a53-8349-4489-810b-688660b98811,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/15/25,5:14 PM,Non-member,21.47,1.77,23.24,0,0,0,0,0,0,0,0,0,0,0,0,23.24,-3.86,18,0,0,0,0,0,0,0,0,,0,,-1.77,0,17.61,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,10/16/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.84,,0,0,-1.84,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#597A4,8b924435-51fd-4598-bc46-9aad241597a4,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,1:00 PM,Uber One member,19.99,1.65,21.64,0,0,0,0,0,0,0,0,0,0,0,0,21.64,-4.2,21,0,0,0,0,0,0,0,0,,0,,-1.65,0,15.79,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#1267A,02d3cafc-46b8-4cce-9051-5e2a4291267a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,1:16 PM,Uber One member,16.29,1.35,17.64,0,0,0,0,0,0,0,0,0,0,0,0,17.64,-3.42,21,0,0,0,0,0,0,0,0,,0,,-1.35,0,12.87,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#9284A,5e6a62fc-16bf-4f93-90a0-b60bae39284a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,1:05 PM,Uber One member,32.15,2.66,34.81,0,0,0,0,0,0,0,0,0,0,0,0,34.81,-6.75,21,0,0,0,0,0,0,0,0,,0,,-2.66,0,25.4,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#2D71F,76d169fe-2713-4bd0-b646-992b2822d71f,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,6:06 PM,Non-member,15.38,1.27,16.65,0,0,0,0,0,0,0,0,0,0,0,0,16.65,-2.77,18,0,0,0,0,0,0,0,0,,0,,-1.27,0,12.61,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#681E8,412fa262-3bdd-4360-a6b7-972270b681e8,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,7:19 PM,Non-member,32.58,2.69,35.27,0,0,0,0,0,0,0,0,0,0,0,0,35.27,-5.86,18,0,0,0,0,0,0,0,0,,0,,-2.69,0,26.72,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#13FAF,881ae920-c840-402a-b5ec-4d9904913faf,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,7:39 PM,Non-member,54.98,4.54,59.52,0,0,0,0,0,0,0,0,0,0,0,0,59.52,-9.9,18,0,0,0,0,0,0,0,0,,0,,-4.54,0,45.08,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,10/17/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.41,,0,0,-0.41,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#02EF4,a6d7f68f-88bc-4f50-8655-73aa06d02ef4,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/17/25,10:46 AM,Uber One member,28.97,2.39,31.36,0,0,0,0,0,0,0,0,0,0,0,0,31.36,-6.08,21,0,0,0,0,0,0,0,0,,0,,-2.39,0,22.89,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#00B4D,faed6f9b-7ae1-4078-80b8-48bc60b00b4d,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/17/25,10:41 AM,Non-member,17.58,1.45,19.03,0,0,0,0,0,0,0,0,0,0,0,0,19.03,-3.16,18,0,0,0,0,0,0,0,0,,0,,-1.45,0,14.42,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#F9FA3,af4fb702-3565-4558-b5ad-2c9dbdef9fa3,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/17/25,3:18 PM,Uber One member,23.77,1.96,25.73,0,0,0,0,0,0,0,0,0,0,0,0,25.73,-4.99,21,0,0,0,0,0,0,0,0,,0,,-1.96,0,18.78,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#D6E94,4262e7c4-5453-495e-9887-db6ad8bd6e94,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/17/25,3:07 PM,Non-member,54.98,4.54,59.52,0,0,0,0,0,0,0,0,0,0,0,0,59.52,-9.9,18,0,0,0,0,0,0,0,0,,0,,-4.54,0,45.08,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,#9C0F3,beed8103-9fdb-43fa-82aa-4164d6a9c0f3,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/17/25,5:16 PM,Non-member,61.44,5.08,66.52,0,0,0,0,0,0,0,0,0,0,0,0,66.52,-11.06,18,0,0,0,0,0,0,0,0,,0,,-5.08,0,50.38,,0,0,,
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,10/18/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.26,,0,0,-1.26,,0,0,,
