"order_channel","order_number","transaction_date","transaction_time_local","order_time_zone","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","transaction_type","fulfillment_type","gh_plus_customer","subtotal","subtotal_sales_tax","subtotal_sales_tax_exemption","self_delivery_charge","self_delivery_charge_tax","self_delivery_charge_tax_exemption","merchant_service_fee","merchant_service_fee_tax","merchant_service_fee_tax_exemption","merchant_flexible_fee_bag_fee","merchant_flexible_fee_bag_fee_tax","merchant_flexible_fee_bag_fee_tax_exemption","merchant_flexible_fee_pif_fee","merchant_flexible_fee_pif_fee_tax","merchant_flexible_fee_pif_fee_tax_exemption","tip","merchant_total","commission","delivery_commission","gh_plus_commission","processing_fee","withheld_tax","withheld_tax_exemption","merchant_funded_promotion","merchant_funded_loyalty","merchant_net_total","transaction_note","transaction_id"
"Marketplace","654230952889151","2025-09-04","06:56:00 PM","America/Chicago","10412264","AL443","Capriotti's Sandwich Shop","2003 Whitesburg Dr  ","Huntsville","AL","35801","Prepaid Order","Grubhub Delivery","GH+","57.55","4.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","62.15","-5.76","-5.76","0.00","0.00","-4.60","0.00","0.00","0.00","46.03",,"BwEAAAAAAJ7g6Cnzh6CJ5BHwh6EPHlNkEWo"
"Marketplace","334230953805376","2025-09-04","05:23:00 PM","America/New_York","10374016","NJ100463","Capriotti's Sandwich Shop","301 N Harrison St  ","Princeton","NJ","08540","Prepaid Order","Grubhub Delivery","GH+","53.26","3.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","56.79","-5.33","-5.33","0.00","0.00","0.00","0.00","0.00","0.00","46.13",,"BwEAAAAAAJ5LgDH9cwCJzRHwswEhfPbLrK0"
"Marketplace","014230953516557","2025-09-04","01:46:00 PM","America/Los_Angeles","10773856","ID100461","Capriotti's Sandwich Shop","264 S Beck Rd  ","Post Falls","ID","83854","Prepaid Order","Grubhub Delivery","GH+","48.66","2.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.58","-4.87","-4.87","0.00","0.00","-2.92","0.00","0.00","0.00","38.92",,"BwEAAAAAAKRlYO7gihSJyRHwihWV_50dSTQ"
"Marketplace","014830968248048","2025-09-05","01:16:00 PM","America/Phoenix","280862","AZ081","Capriotti's Sandwich Shop","15227 N 87th St Ste 107 ","Scottsdale","AZ","85260","Prepaid Order","Grubhub Delivery","non GH+","24.66","1.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26.16","-2.47","-2.47","0.00","0.00","0.00","0.00","-6.00","0.00","15.22",,"BwEAAAAAAARJHgBpGxCKjxHwmxGV_50dSTQ"
"Marketplace","545030946269061","2025-09-03","08:47:00 AM","America/Los_Angeles","5895160","CA100205","Capriotti's Sandwich Shop","27630 The Old Rd Pad C  ","Valencia","CA","91355","Prepaid Order","Grubhub Delivery","GH+","107.90","9.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","117.20","-10.79","-10.79","0.00","0.00","0.00","0.00","-10.00","0.00","85.62",,"BwEAAAAAAFnz-DjVUHCI2RHwkHGhCYGeUyk"
"Marketplace","545030946269061","2025-09-03","08:47:00 AM","America/Los_Angeles","5895160","CA100205","Capriotti's Sandwich Shop","27630 The Old Rd Pad C  ","Valencia","CA","91355","Order Adjustment","Grubhub Delivery","GH+","0.00","1.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.22","Tax Adjustment","CQMAAAAAAFnz-DjVUHCI2RHwkHGhCYGeUykAAAAB"
"Marketplace","307530972269862","2025-09-06","04:21:00 PM","America/New_York","1947263","DE130","Capriotti's Sandwich Shop","120 Lantana Dr ","Hockessin","DE","19707","Prepaid Order","Grubhub Delivery","non GH+","20.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.38","-2.04","-2.04","0.00","0.00","0.00","0.00","0.00","0.00","16.30",,"BwEAAAAAAB22f8uueLCLVxHwuLFzxl8gRks"
"Marketplace","007430928143188","2025-09-01","04:37:00 PM","America/Los_Angeles","10773856","ID100461","Capriotti's Sandwich Shop","264 S Beck Rd  ","Post Falls","ID","83854","Prepaid Order","Grubhub Delivery","GH+","22.26","1.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","23.60","-2.23","-2.23","0.00","0.00","-1.34","0.00","0.00","0.00","17.80",,"BwEAAAAAAKRlYPHeceCHhhHwseGLKQgN1rM"
"Marketplace","716430984940731","2025-09-07","02:44:00 PM","America/New_York","3235323","PA014","Capriotti's Sandwich Shop","301 Byers Dr  ","Glen Mills","PA","19342","Prepaid Order","Grubhub Delivery","non GH+","26.38","1.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.96","-2.64","-2.64","0.00","0.00","-1.58","0.00","0.00","0.00","21.10",,"BwEAAAAAADFd-wpbJUCMFhHwpUEfcFufRXw"
"Marketplace","612230927138467","2025-09-01","05:58:00 PM","America/Chicago","11584616","Frisco","Capriotti's Sandwich Shop","1612 FM 423  ","Frisco","TX","75034","Prepaid Order","Grubhub Delivery","GH+","46.36","3.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.77","-4.64","-4.64","0.00","0.00","0.00","0.00","-5.00","0.00","35.49",,"BwEAAAAAALDEaIK3CdCHgRHwidExyopiV3s"
"Marketplace","818430970731919","2025-09-05","05:59:00 PM","America/Phoenix","7504656","AZ071","Capriotti's Sandwich Shop","3510 E Baseline Rd  ","Mesa","AZ","85204","Prepaid Order","Grubhub Delivery","GH+","25.87","2.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","28.02","-2.59","-2.59","0.00","0.00","0.00","0.00","0.00","0.00","22.84",,"BwEAAAAAAHKDEEr4XfCKtRHwnfE_MAQeP-o"
"Marketplace","994930981453515","2025-09-07","03:17:00 PM","America/New_York","10374016","NJ100463","Capriotti's Sandwich Shop","301 N Harrison St  ","Princeton","NJ","08540","Prepaid Order","Grubhub Delivery","non GH+","15.69","1.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.73","-1.57","-1.57","0.00","0.00","0.00","0.00","0.00","0.00","13.59",,"BwEAAAAAAJ5LgPCZcfCHihHwsfHPSTe3yDY"
"Marketplace","102130959060992","2025-09-04","05:28:00 PM","America/Phoenix","280862","AZ081","Capriotti's Sandwich Shop","15227 N 87th St Ste 107 ","Scottsdale","AZ","85260","Prepaid Order","Grubhub Delivery","GH+","25.18","1.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26.56","-2.52","-2.52","0.00","0.00","0.00","0.00","-8.00","0.00","13.52",,"BwEAAAAAAARJHmBCPdCJ5xHwvdHRmgXYk4U"
"Marketplace","658230922524034","2025-09-01","06:02:00 PM","America/Chicago","3293327","IL100206","Capriotti's Sandwich Shop","1730 W Fullerton Ave  ","Chicago","IL","60614","Prepaid Order","Grubhub Delivery","GH+","44.87","4.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.16","-4.49","-4.49","0.00","0.00","-4.29","0.00","-5.00","0.00","30.89",,"BwEAAAAAADJAjx0OQhCHgRHwghFbz91RieU"
"Marketplace","956130970328665","2025-09-05","10:19:00 PM","America/Los_Angeles","7806768","NV900478","Capriotti's Sandwich Shop","7720 S Las Vegas Blvd  ","Las Vegas","NV","89123","Prepaid Order","Grubhub Delivery","GH+","19.19","1.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.80","-1.92","-1.92","0.00","0.00","-1.61","0.00","0.00","0.00","15.35",,"BwEAAAAAAHcfMHeHxLCK3BHwhLFzxl8gRks"
"Marketplace","734930953099304","2025-09-04","06:50:00 PM","America/New_York","2765419","DE004","Capriotti's Sandwich Shop","2124 Silverside Rd  ","Wilmington","DE","19810","Prepaid Order","Grubhub Delivery","GH+","16.89","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.89","-1.69","-1.69","0.00","0.00","0.00","0.00","0.00","0.00","13.51",,"BwEAAAAAACoya4OpUICJ2xHwkIG7-hTnA4A"
"Marketplace","304430984676989","2025-09-06","08:34:00 PM","America/Denver","10478816","ID100490","Capriotti's Sandwich Shop","200 N Highbrook Wy  ","Star","ID","83669","Prepaid Order","Grubhub Delivery","GH+","89.71","5.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","95.09","-8.97","-8.97","0.00","0.00","-5.38","0.00","0.00","0.00","71.77",,"BwEAAAAAAJ_k4Aw94rKLjBHworP_x37_hOs"
"Marketplace","543930923675599","2025-09-01","02:23:00 PM","America/Los_Angeles","695584","NV139","Capriotti's Sandwich Shop","7540 Oso Blanca Rd ","Las Vegas","NV","89149","Prepaid Order","Grubhub Delivery","GH+","31.98","2.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34.66","-3.20","-3.20","0.00","0.00","-2.68","0.00","0.00","0.00","25.58",,"BwEAAAAAAAqdIEmwJ5CHdRHwp5H7QODfRIc"
"Marketplace","593030967551973","2025-09-04","07:49:00 PM","America/Los_Angeles","8995856","CA100377","Capriotti's Sandwich Shop","4041 Sunrise Blvd  ","Rancho Cordova","CA","95742","Order Adjustment","Grubhub Delivery","GH+","0.00","0.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.32","Tax Adjustment","CQMAAAAAAIlEENEVGLCJ_BHwmLHRmgXYk4UAAAAB"
"Marketplace","593030967551973","2025-09-04","07:49:00 PM","America/Los_Angeles","8995856","CA100377","Capriotti's Sandwich Shop","4041 Sunrise Blvd  ","Rancho Cordova","CA","95742","Prepaid Order","Grubhub Delivery","GH+","31.29","2.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.71","-3.13","-3.13","0.00","0.00","0.00","0.00","0.00","0.00","27.45",,"BwEAAAAAAIlEENEVGLCJ_BHwmLHRmgXYk4U"
"Marketplace","010830936953322","2025-09-02","05:28:00 PM","America/Phoenix","280851","AZ104","Capriotti's Sandwich Shop","4017 N Scottsdale Rd Ste 100 ","Scottsdale","AZ","85251","Prepaid Order","Grubhub Delivery","non GH+","14.39","1.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.55","-1.44","-1.44","0.00","0.00","0.00","0.00","0.00","0.00","12.67",,"BwEAAAAAAARJE91-fNCIVBHwvNGnRxmqvms"
"Marketplace","639030952461201","2025-09-04","05:51:00 PM","America/Chicago","3293327","IL100206","Capriotti's Sandwich Shop","1730 W Fullerton Ave  ","Chicago","IL","60614","Prepaid Order","Grubhub Delivery","GH+","38.37","3.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","41.96","-3.84","-3.84","0.00","0.00","-3.59","0.00","-5.00","0.00","25.69",,"BwEAAAAAADJAj_6R9uCJ2hHwtuEt9BJ03s4"
"Marketplace","318530975250580","2025-09-06","11:52:00 AM","America/New_York","2765419","DE004","Capriotti's Sandwich Shop","2124 Silverside Rd  ","Wilmington","DE","19810","Prepaid Order","Grubhub Delivery","GH+","20.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.28","-2.03","-2.03","0.00","0.00","0.00","0.00","-5.00","0.00","11.22",,"BwEAAAAAACoyayMGyGCLNRHwiGE54uJ2_4w"
"Marketplace","506630932624851","2025-09-02","03:18:00 PM","America/Chicago","3293327","IL100206","Capriotti's Sandwich Shop","1730 W Fullerton Ave  ","Chicago","IL","60614","Prepaid Order","Grubhub Delivery","GH+","20.37","2.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.56","-2.04","-2.04","0.00","0.00","-2.19","0.00","0.00","0.00","16.29",,"BwEAAAAAADJAj7XnnJCIMxHwnJFF4VHwDwY"
"Marketplace","639030962459007","2025-09-05","01:51:00 PM","America/Chicago","3293327","IL100206","Capriotti's Sandwich Shop","1730 W Fullerton Ave  ","Chicago","IL","60614","Prepaid Order","Grubhub Delivery","GH+","44.96","4.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.47","-4.50","-4.50","0.00","0.00","-4.51","0.00","-3.00","0.00","32.96",,"BwEAAAAAADJAj9hpDDCKghHwjDG_fCjb3oE"
"Marketplace","363630972703779","2025-09-06","03:02:00 PM","America/Phoenix","280851","AZ104","Capriotti's Sandwich Shop","4017 N Scottsdale Rd Ste 100 ","Scottsdale","AZ","85251","Prepaid Order","Grubhub Delivery","GH+","28.19","1.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","29.82","-2.82","-2.82","0.00","0.00","0.00","0.00","-8.00","0.00","16.18",,"BwEAAAAAAARJExB3WGCLZRHwmGF9KY_KJYk"
"Marketplace","065730955676273","2025-09-04","11:40:00 AM","America/Los_Angeles","321876","NV075","Capriotti's Sandwich Shop","4949 N Rancho Dr ","Las Vegas","NV","89130","Prepaid Order","Grubhub Delivery","GH+","16.08","1.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.43","-1.61","-1.61","0.00","0.00","-1.35","0.00","0.00","0.00","12.86",,"BwEAAAAAAATpVEQuXpCJuRHwnpHzPmum_eE"
"Marketplace","106030979727594","2025-09-06","04:26:00 PM","America/New_York","10859640","Warren","Capriotti's Sandwich Shop","2484 Niles Cortland Rd SE  ","Warren","OH","44484","Prepaid Order","Grubhub Delivery","GH+","47.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","47.44","-4.74","-4.74","0.00","0.00","0.00","0.00","0.00","0.00","37.96",,"BwEAAAAAAKW0eFY7kWCLWRHwkWFDZ7GaUmA"
"Marketplace","011630980906063","2025-09-07","03:08:00 PM","America/New_York","7910688","VA100355","Capriotti's Sandwich Shop","2203 Plank Rd  ","Fredericksburg","VA","22401","Prepaid Order","Grubhub Delivery","non GH+","19.19","2.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.36","-1.92","-1.92","0.00","0.00","0.00","0.00","0.00","0.00","17.52",,"BwEAAAAAAHi1IAL8rDCMGRHwrDErvWETQ0U"
"Marketplace","429330952622784","2025-09-04","01:56:00 PM","America/Los_Angeles","7806768","NV900478","Capriotti's Sandwich Shop","7720 S Las Vegas Blvd  ","Las Vegas","NV","89123","Prepaid Order","Grubhub Delivery","GH+","21.38","1.54","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.92","-2.14","-2.14","0.00","0.00","-1.54","0.00","-3.00","0.00","14.10",,"BwEAAAAAAHcfMBb2kvCJyxHwkvHvIvIngU8"
"Marketplace","035230955793253","2025-09-04","12:32:00 PM","America/Chicago","8844736","TX100233","Capriotti's Sandwich Shop","3194 W University Dr  ","McKinney","TX","75071","Prepaid Order","Grubhub Delivery","GH+","39.57","3.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","42.83","-3.96","-3.96","0.00","0.00","0.00","0.00","0.00","0.00","34.91",,"BwEAAAAAAIb1wBhDiFCJqhHwiFGVfr6qtu8"
"Marketplace","035230955793253","2025-09-04","02:09:50 PM","America/Chicago","8844736","TX100233","Capriotti's Sandwich Shop","3194 W University Dr  ","McKinney","TX","75071","Order Adjustment","Grubhub Delivery","GH+","-15.59","-1.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-16.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-16.87","wasn't cooked at all","CQMAAAAAAIb1wBhDiFCJqhHwiFGVfr6qtu8AAAAB"
"Marketplace","615330939450797","2025-09-02","01:46:00 PM","America/New_York","2765419","DE004","Capriotti's Sandwich Shop","2124 Silverside Rd  ","Wilmington","DE","19810","Prepaid Order","Grubhub Delivery","GH+","30.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.68","-3.07","-3.07","0.00","0.00","0.00","0.00","-3.00","0.00","21.54",,"BwEAAAAAACoyayFw2KCIIBHwmKGvzPjbtxE"
"Marketplace","023730973159633","2025-09-06","01:02:00 PM","America/New_York","2765419","DE004","Capriotti's Sandwich Shop","2124 Silverside Rd  ","Wilmington","DE","19810","Prepaid Order","Grubhub Delivery","GH+","61.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","61.17","-6.12","-6.12","0.00","0.00","0.00","0.00","-5.00","0.00","43.93",,"BwEAAAAAACoyaxwH7MCLPhHwrMEBnE9xRXw"
"Marketplace","898130955514340","2025-09-04","10:03:00 AM","America/Chicago","3293327","IL100206","Capriotti's Sandwich Shop","1730 W Fullerton Ave  ","Chicago","IL","60614","Prepaid Order","Grubhub Delivery","GH+","21.19","1.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.93","-2.12","-2.12","0.00","0.00","-1.74","0.00","-5.00","0.00","11.95",,"BwEAAAAAADJAjzOoiJCJmRHwiJGzNXgjND8"
"Marketplace","480230977479086","2025-09-05","07:38:00 PM","America/Los_Angeles","1026776","NV040","Capriotti's Sandwich Shop","90 S Stephanie St  ","Henderson","NV","89012","Prepaid Order","Grubhub Delivery","non GH+","81.34","6.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","88.15","-8.13","-8.13","0.00","0.00","-6.81","0.00","0.00","0.00","65.08",,"BwEAAAAAAA-q2FpWjJCKxBHwjJFHMhcIFNI"
"Marketplace","203230940303442","2025-09-03","11:30:00 AM","America/Chicago","3293327","IL100206","Capriotti's Sandwich Shop","1730 W Fullerton Ave  ","Chicago","IL","60614","Prepaid Order","Grubhub Delivery","GH+","30.38","3.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.65","-3.04","-3.04","0.00","0.00","-3.27","0.00","0.00","0.00","24.30",,"BwEAAAAAADJAj34crMCI1xHwrMFzsbt9vh4"
"Marketplace","255330969854224","2025-09-05","11:56:00 AM","America/Los_Angeles","695584","NV139","Capriotti's Sandwich Shop","7540 Oso Blanca Rd ","Las Vegas","NV","89149","Prepaid Order","Grubhub Delivery","non GH+","26.98","2.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","29.24","-2.70","-2.70","0.00","0.00","-2.26","0.00","0.00","0.00","21.58",,"BwEAAAAAAAqdIEsZLTCKhRHwrTH_BMiovKU"
"Marketplace","954130987855119","2025-09-06","07:52:00 PM","America/Los_Angeles","695568","NV021","Capriotti's Sandwich Shop","7440 W Cheyenne Ave Ste 101 ","Las Vegas","NV","89128","Prepaid Order","Grubhub Delivery","GH+","30.05","2.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","32.15","-3.01","-3.01","0.00","0.00","-2.10","0.00","-5.00","0.00","19.03",,"BwEAAAAAAAqdEAD7v3CLkhHwv3GPmB_XsUE"
"Marketplace","393230964489993","2025-09-05","11:45:00 AM","America/Denver","7574072","CO100389","Capriotti's Sandwich Shop","1286 Interquest Pkwy  ","Colorado Springs","CO","80920","Prepaid Order","Grubhub Delivery","GH+","22.18","1.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","23.51","-2.22","-2.22","0.00","0.00","-1.33","0.00","-6.00","0.00","11.74",,"BwEAAAAAAHOSOJa7BUCKbhHwhUF5_KtY57A"
"Marketplace","513830973674023","2025-09-06","01:30:00 PM","America/New_York","2765419","DE004","Capriotti's Sandwich Shop","2124 Silverside Rd  ","Wilmington","DE","19810","Prepaid Order","Grubhub Delivery","non GH+","14.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14.39","-1.44","-1.44","0.00","0.00","0.00","0.00","0.00","0.00","11.51",,"BwEAAAAAACoyayyVg2CLPBHwg2Fvo4LRgkI"
