"order_channel","order_number","transaction_date","transaction_time_local","order_time_zone","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","transaction_type","fulfillment_type","gh_plus_customer","subtotal","subtotal_sales_tax","subtotal_sales_tax_exemption","self_delivery_charge","self_delivery_charge_tax","self_delivery_charge_tax_exemption","merchant_service_fee","merchant_service_fee_tax","merchant_service_fee_tax_exemption","merchant_flexible_fee_bag_fee","merchant_flexible_fee_bag_fee_tax","merchant_flexible_fee_bag_fee_tax_exemption","merchant_flexible_fee_pif_fee","merchant_flexible_fee_pif_fee_tax","merchant_flexible_fee_pif_fee_tax_exemption","tip","merchant_total","commission","delivery_commission","gh_plus_commission","processing_fee","withheld_tax","withheld_tax_exemption","merchant_funded_promotion","merchant_funded_loyalty","merchant_net_total","transaction_note","transaction_id"
"Marketplace","026631277375892","2025-10-06","12:30:00 PM","America/Los_Angeles","311881","NV031","Capriotti's Sandwich Shop","1311 W. Craig Road, E ","Las Vegas","NV","89032","Prepaid Order","Grubhub Delivery","GH+","14.09","1.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.27","-1.41","-1.41","0.00","0.00","-1.18","0.00","0.00","0.00","11.27",,"BwEAAAAAAATCSXAEQHCi5hHwgHHPGJgSF24"
"Marketplace","482831318366008","2025-10-10","05:48:00 PM","America/Denver","9235576","236","Capriotti's Sandwich Shop","5715 Atrium Dr  ","Castle Rock","CO","80108","Prepaid Order","Grubhub Delivery","GH+","16.29","1.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.61","-1.63","-1.63","0.00","0.00","-1.32","0.00","0.00","0.00","13.03",,"BwEAAAAAAIzseIpRyECmLRHwiEHBA59TEiQ"
"Marketplace","362131323447847","2025-10-11","01:04:00 PM","America/Los_Angeles","1414880","NV079","Capriotti's Sandwich Shop","810 N Sierra St ","Reno","NV","89503","Prepaid Order","Grubhub Delivery","GH+","24.99","2.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.06","-2.50","-2.50","0.00","0.00","-2.07","0.00","0.00","0.00","19.99",,"BwEAAAAAABWW4EHbGTCm2BHwmTGJSo9ZahQ"
"Marketplace","854431336444663","2025-10-12","02:34:18 PM","America/Los_Angeles","1414782","NV059","Capriotti's Sandwich Shop","11350 Southern Highlands Pkwy ","Las Vegas","NV","89141","Prepaid Order","Pick-Up","GH+","34.78","2.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.88","39.57","-3.48","0.00","0.00","0.00","-2.91","0.00","0.00","0.00","33.18",,"BwEAAAAAABWWfo3Y7-CnsRHwr-GRC8iWKTI"
"Marketplace","780131325664835","2025-10-11","12:49:00 PM","America/Los_Angeles","1414880","NV079","Capriotti's Sandwich Shop","810 N Sierra St ","Reno","NV","89503","Prepaid Order","Grubhub Delivery","GH+","18.58","1.54","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.12","-1.86","-1.86","0.00","0.00","-1.54","0.00","0.00","0.00","14.86",,"BwEAAAAAABWW4CyumFCm1RHwmFFrE-pRAF4"
"Marketplace","979131280058746","2025-10-07","05:45:00 PM","America/Chicago","10886048","Chicago","Capriotti's Sandwich Shop","850 W Superior St  ","Chicago","IL","60642","Prepaid Order","Grubhub Delivery","GH+","25.98","2.70","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","28.68","-2.60","-2.60","0.00","0.00","-2.70","0.00","-3.00","0.00","17.78",,"BwEAAAAAAKYboJatAgCjyRHwggEL7SJk4Xk"
"Marketplace","915331301202145","2025-10-08","06:49:00 PM","America/Los_Angeles","1414880","NV079","Capriotti's Sandwich Shop","810 N Sierra St ","Reno","NV","89503","Prepaid Order","Grubhub Delivery","non GH+","31.28","2.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.87","-3.13","-3.13","0.00","0.00","-2.59","0.00","0.00","0.00","25.02",,"BwEAAAAAABWW4F_Yz6CkrBHwj6GpfK2_rrQ"
"Marketplace","558631313498125","2025-10-10","11:51:00 AM","America/New_York","2262704","DE007","Capriotti's Sandwich Shop","321 Independence Blvd ","Dover","DE","19904","Prepaid Order","Grubhub Delivery","GH+","15.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.59","-1.56","-1.56","0.00","0.00","0.00","0.00","-5.00","0.00","7.47",,"BwEAAAAAACKGsKh8ivCl6hHwivHPFK9a5zk"
"Marketplace","274331282411408","2025-10-07","03:08:00 PM","America/Chicago","5258464",,"Capriotti's Sandwich Shop","11902 W 119th St  ","Overland Park","KS","66210","Prepaid Order","Grubhub Delivery","non GH+","19.18","1.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.97","-1.92","-1.92","0.00","0.00","-1.79","0.00","0.00","0.00","15.34",,"BwEAAAAAAFA84HSMLfCjtBHwrfEbzw76GwE"
"Marketplace","274131317033386","2025-10-10","04:37:00 PM","America/Chicago","11285352","Anoka","Capriotti's Sandwich Shop","601 E Main St  ","Anoka","MN","55303","Prepaid Order","Grubhub Delivery","GH+","19.18","1.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.74","-1.92","-1.92","0.00","0.00","-1.56","0.00","0.00","0.00","15.34",,"BwEAAAAAAKwzaIV8KYCmGxHwqYEPkC5ALk8"
"Marketplace","248431316050989","2025-10-09","06:14:00 PM","America/Los_Angeles","1414880","NV079","Capriotti's Sandwich Shop","810 N Sierra St ","Reno","NV","89503","Prepaid Order","Grubhub Delivery","GH+","33.78","2.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36.57","-3.38","-3.38","0.00","0.00","-2.79","0.00","0.00","0.00","27.02",,"BwEAAAAAABWW4IZycaClcRHwsaFFrbTDMPs"
