"order_channel","order_number","transaction_date","transaction_time_local","order_time_zone","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","transaction_type","fulfillment_type","gh_plus_customer","subtotal","subtotal_sales_tax","subtotal_sales_tax_exemption","self_delivery_charge","self_delivery_charge_tax","self_delivery_charge_tax_exemption","merchant_service_fee","merchant_service_fee_tax","merchant_service_fee_tax_exemption","merchant_flexible_fee_bag_fee","merchant_flexible_fee_bag_fee_tax","merchant_flexible_fee_bag_fee_tax_exemption","merchant_flexible_fee_pif_fee","merchant_flexible_fee_pif_fee_tax","merchant_flexible_fee_pif_fee_tax_exemption","tip","merchant_total","commission","delivery_commission","gh_plus_commission","processing_fee","withheld_tax","withheld_tax_exemption","merchant_funded_promotion","merchant_funded_loyalty","merchant_net_total","transaction_note","transaction_id"
"Marketplace","832831121043102","2025-09-20","06:32:00 PM","America/Los_Angeles","5895160","CA100205","Capriotti's Sandwich Shop","27630 The Old Rd Pad C  ","Valencia","CA","91355","Prepaid Order","Grubhub Delivery","GH+","25.67","1.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.35","-2.57","-2.57","0.00","0.00","0.00","0.00","-8.00","0.00","14.21",,"BwEAAAAAAFnz-GtesTCWhRHwsTHHUNOTuC4"
"Marketplace","130931121635100","2025-09-20","06:57:00 PM","America/Phoenix","7504656","AZ071","Capriotti's Sandwich Shop","3510 E Baseline Rd  ","Mesa","AZ","85204","Prepaid Order","Grubhub Delivery","GH+","23.96","1.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25.95","-2.40","-2.40","0.00","0.00","0.00","0.00","0.00","0.00","21.15",,"BwEAAAAAAHKDECp2kFCWhxHwkFFXuT49YxA"
"Marketplace","633931107040022","2025-09-18","06:40:00 PM","America/Los_Angeles","9713992","CA100453","Capriotti's Sandwich Shop","9867 Magnolia Ave  ","Riverside","CA","92503","Prepaid Order","Grubhub Delivery","GH+","36.88","3.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","40.11","-3.69","-3.69","0.00","0.00","0.00","0.00","0.00","0.00","32.73",,"BwEAAAAAAJQ5SEK4F1CU8xHwl1HdmD50i64"
"Marketplace","890731084420316","2025-09-17","06:00:00 PM","America/New_York","5174904","PA100330","Capriotti's Sandwich Shop","10 St Francis Way Ste. 10  ","Cranberry Township","PA","16066","Prepaid Order","Pick-Up","non GH+","31.68","1.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.34","-3.17","0.00","0.00","0.00","-1.66","0.00","-4.00","0.00","24.51",,"BwEAAAAAAE72eLpZenCUDBHwunETUL-mOVs"
"Marketplace","801531128989633","2025-09-20","06:00:00 PM","America/Los_Angeles","9713992","CA100453","Capriotti's Sandwich Shop","9867 Magnolia Ave  ","Riverside","CA","92503","Prepaid Order","Grubhub Delivery","GH+","18.79","1.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.43","-1.88","-1.88","0.00","0.00","0.00","0.00","0.00","0.00","16.67",,"BwEAAAAAAJQ5SG_TsNCWgBHwsNEn7PPcrpc"
"Marketplace","396331097993147","2025-09-18","12:45:00 PM","America/Los_Angeles","9713992","CA100453","Capriotti's Sandwich Shop","9867 Magnolia Ave  ","Riverside","CA","92503","Order Adjustment","Grubhub Delivery","GH+","0.00","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.01","Tax Adjustment","CQMAAAAAAJQ5SGaUsoCUwxHwsoGx094lfmUAAAAB"
"Marketplace","396331097993147","2025-09-18","12:45:00 PM","America/Los_Angeles","9713992","CA100453","Capriotti's Sandwich Shop","9867 Magnolia Ave  ","Riverside","CA","92503","Prepaid Order","Grubhub Delivery","GH+","19.48","1.70","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.18","-1.95","-1.95","0.00","0.00","0.00","0.00","0.00","0.00","17.28",,"BwEAAAAAAJQ5SGaUsoCUwxHwsoGx094lfmU"
"Marketplace","819931127433330","2025-09-21","03:19:00 PM","America/Los_Angeles","1278416","NV036","Capriotti's Sandwich Shop","9620 Las Vegas Blvd S Ste E5  ","Las Vegas","NV","89123","Prepaid Order","Grubhub Delivery","GH+","41.98","3.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","45.16","-4.20","-4.20","0.00","0.00","-3.18","0.00","-4.00","0.00","29.58",,"BwEAAAAAABOB0GFUUMCXMhHwkMFrv_LPWU8"
"Marketplace","768631070011067","2025-09-16","10:45:00 AM","America/Los_Angeles","321680","NV049","Capriotti's Sandwich Shop","6965 S Rainbow Blvd Ste 104 ","Las Vegas","NV","89118","Prepaid Order","Grubhub Delivery","GH+","194.45","16.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","210.74","-19.45","-19.45","0.00","0.00","-16.29","0.00","0.00","0.00","155.55",,"BwEAAAAAAATokMTWGcCTFBHwmcGD-ygH5QA"
"Marketplace","591031087766501","2025-09-17","01:29:00 PM","America/New_York","7874720","NC100407","Capriotti's Sandwich Shop","4323 Park Rd  ","Charlotte","NC","28209","Prepaid Order","Grubhub Delivery","GH+","29.98","2.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","32.45","-3.00","-3.00","0.00","0.00","-2.47","0.00","0.00","0.00","23.98",,"BwEAAAAAAHgooO2RV7CT4xHwl7Gjb_B6DeI"
"Marketplace","356631061502106","2025-09-15","12:30:00 PM","America/New_York","7364896","FL100404","Capriotti's Sandwich Shop","7480 Cortez Rd W  ","Bradenton","FL","34209","Prepaid Order","Grubhub Delivery","GH+","21.78","1.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","23.30","-2.18","-2.18","0.00","0.00","0.00","0.00","0.00","0.00","18.94",,"BwEAAAAAAHBhIHo4pCCSQBHwpCFj8-ApzIA"
"Marketplace","195031099287061","2025-09-18","04:15:00 PM","America/Los_Angeles","2472962","OR228","Capriotti’s Sandwich Shop","2818 NE Halsey Street  Portland ","Portland","OR","97232","Prepaid Order","Grubhub Delivery","non GH+","86.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","86.50","-4.33","-8.65","0.00","0.00","0.00","0.00","0.00","0.00","73.52",,"BwEAAAAAACW8Al2KhnCU4BHwhnGNuCKOz6c"
"Marketplace","732131095151001","2025-09-18","12:46:00 PM","America/Los_Angeles","6924416","CA100455","Capriotti's Sandwich Shop","26889 Sierra Hwy  ","Santa Clarita","CA","91321","Prepaid Order","Grubhub Delivery","GH+","51.33","3.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","55.15","-5.13","-5.13","0.00","0.00","0.00","0.00","-10.00","0.00","34.89",,"BwEAAAAAAGmogP_yqJCUwBHwqJGdUB-OD2I"
"Marketplace","732131095151001","2025-09-18","12:46:00 PM","America/Los_Angeles","6924416","CA100455","Capriotti's Sandwich Shop","26889 Sierra Hwy  ","Santa Clarita","CA","91321","Order Adjustment","Grubhub Delivery","GH+","0.00","1.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.18","Tax Adjustment","CQMAAAAAAGmogP_yqJCUwBHwqJGdUB-OD2IAAAAB"
"Marketplace","984531061528932","2025-09-15","04:23:00 PM","America/Los_Angeles","1278529","NV103","Capriotti's Sandwich Shop","170 N Boulder Hwy ","Henderson","NV","89015","Prepaid Order","Grubhub Delivery","GH+","15.59","1.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.90","-1.56","-1.56","0.00","0.00","-1.31","0.00","0.00","0.00","12.47",,"BwEAAAAAABOCQZToq6KShBHwq6NtW3m3ApM"
"Marketplace","038931075861633","2025-09-16","02:15:00 PM","America/Los_Angeles","2745321","CA084","Capriotti's Sandwich Shop","5495 Sepulveda Blvd Ste H  ","Culver City","CA","90230","Order Adjustment","Grubhub Delivery","GH+","0.00","0.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.08","Tax Adjustment","CQMAAAAAACnj6WFWbGCTPBHwrGFnABaU-ykAAAAB"
"Marketplace","038931075861633","2025-09-16","02:15:00 PM","America/Los_Angeles","2745321","CA084","Capriotti's Sandwich Shop","5495 Sepulveda Blvd Ste H  ","Culver City","CA","90230","Prepaid Order","Grubhub Delivery","GH+","32.78","3.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36.14","-3.28","-3.28","0.00","0.00","0.00","0.00","0.00","0.00","29.58",,"BwEAAAAAACnj6WFWbGCTPBHwrGFnABaU-yk"
"Marketplace","034031072910584","2025-09-16","11:43:00 AM","America/Los_Angeles","2472962","OR228","Capriotti’s Sandwich Shop","2818 NE Halsey Street  Portland ","Portland","OR","97232","Prepaid Order","Grubhub Delivery","GH+","42.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","42.38","-2.12","-4.24","0.00","0.00","0.00","0.00","0.00","0.00","36.02",,"BwEAAAAAACW8Al6WoDCTKBHwoDGD-ygH5QA"
"Marketplace","568431068145589","2025-09-15","11:09:24 AM","America/Los_Angeles","1278529","NV103","Capriotti's Sandwich Shop","170 N Boulder Hwy ","Henderson","NV","89015","Prepaid Order","Pick-Up","GH+","22.78","1.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","24.69","-2.28","0.00","0.00","0.00","-1.91","0.00","0.00","0.00","20.50",,"BwEAAAAAABOCQZfk5mCSXRHwpmHFj4vRZIc"
"Marketplace","213231061904574","2025-09-15","03:55:00 PM","America/Los_Angeles","3285348","NV109300","Capriotti's Sandwich Shop","4111 Boulder Hwy  ","Las Vegas","NV","89121","Prepaid Order","Grubhub Delivery","GH+","20.28","1.70","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.98","-2.03","-2.03","0.00","0.00","-1.70","0.00","0.00","0.00","16.22",,"BwEAAAAAADIhZPcSm_CSexHwm_GH3TcwN1M"
"Marketplace","130931121641488","2025-09-21","03:23:00 PM","America/Los_Angeles","2472962","OR228","Capriotti’s Sandwich Shop","2818 NE Halsey Street  Portland ","Portland","OR","97232","Prepaid Order","Grubhub Delivery","GH+","47.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","47.45","-2.37","-4.75","0.00","0.00","0.00","0.00","0.00","0.00","40.33",,"BwEAAAAAACW8AvcfBpCXMhHwhpFpOUxCa-c"
"Marketplace","112131108237004","2025-09-19","03:24:00 PM","America/Los_Angeles","2745321","CA084","Capriotti's Sandwich Shop","5495 Sepulveda Blvd Ste H  ","Culver City","CA","90230","Prepaid Order","Grubhub Delivery","GH+","24.08","2.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26.14","-2.41","-2.41","0.00","0.00","0.00","0.00","-4.00","0.00","17.32",,"BwEAAAAAACnj6VH6MjCVoRHwsjEr_l2Cup0"
"Marketplace","112131108237004","2025-09-19","03:24:00 PM","America/Los_Angeles","2745321","CA084","Capriotti's Sandwich Shop","5495 Sepulveda Blvd Ste H  ","Culver City","CA","90230","Order Adjustment","Grubhub Delivery","GH+","0.00","0.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.47","Tax Adjustment","CQMAAAAAACnj6VH6MjCVoRHwsjEr_l2Cup0AAAAB"
"Marketplace","128431121110446","2025-09-21","04:03:00 PM","America/Los_Angeles","321675","NV056","Capriotti's Sandwich Shop","325 N Nellis Blvd Ste 120 ","Las Vegas","NV","89110","Prepaid Order","Grubhub Delivery","GH+","49.46","4.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","53.60","-4.95","-4.95","0.00","0.00","-4.14","0.00","0.00","0.00","39.56",,"BwEAAAAAAAToiyoXaQCXOhHwqQGxo6tlaRA"
"Marketplace","881831132554163","2025-09-21","06:29:00 PM","America/Los_Angeles","7619600","NV191","Capriotti's Sandwich Shop","2190 E William St  ","Carson City","NV","89701","Prepaid Order","Grubhub Delivery","non GH+","47.36","3.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.96","-4.74","-4.74","0.00","0.00","-3.60","0.00","0.00","0.00","37.88",,"BwEAAAAAAHREEPc5zaCXShHwjaFHxTevLFA"
"Marketplace","396331097932419","2025-09-18","10:57:00 AM","America/Los_Angeles","1408880","NV067","Capriotti's Sandwich Shop","5140 Kietzke Lne  ","Reno","NV","89511","Prepaid Order","Grubhub Delivery","GH+","38.37","2.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","41.21","-3.84","-3.84","0.00","0.00","-2.84","0.00","-4.00","0.00","26.69",,"BwEAAAAAABV_cBPrdCCUsxHwtCEr_l2Cup0"
"Marketplace","553431085098032","2025-09-17","12:12:00 PM","America/Los_Angeles","2472962","OR228","Capriotti’s Sandwich Shop","2818 NE Halsey Street  Portland ","Portland","OR","97232","Prepaid Order","Grubhub Delivery","non GH+","17.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.59","-0.88","-1.76","0.00","0.00","0.00","0.00","0.00","0.00","14.95",,"BwEAAAAAACW8Asyus7CT9BHws7FxqjLw5Ok"
"Marketplace","350131125914214","2025-09-21","02:05:00 PM","America/New_York","7364896","FL100404","Capriotti's Sandwich Shop","7480 Cortez Rd W  ","Bradenton","FL","34209","Prepaid Order","Grubhub Delivery","GH+","25.76","1.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.56","-2.58","-2.58","0.00","0.00","0.00","0.00","0.00","0.00","22.40",,"BwEAAAAAAHBhIG-jOnCXDhHwunEX0OkQh5w"
"Marketplace","287231118550356","2025-09-19","08:05:00 PM","America/Los_Angeles","347944","NV055","Capriotti's Sandwich Shop","7300 N Aliante Pkwy ","North Las Vegas","NV","89084","Prepaid Order","Grubhub Delivery","GH+","32.46","2.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","35.18","-3.25","-3.25","0.00","0.00","-2.72","0.00","0.00","0.00","25.96",,"BwEAAAAAAAVPKLFglOCVyBHwlOHJCNq3qJ0"
"Marketplace","656031063393091","2025-09-15","11:18:00 AM","America/Los_Angeles","6924416","CA100455","Capriotti's Sandwich Shop","26889 Sierra Hwy  ","Santa Clarita","CA","91321","Order Adjustment","Grubhub Delivery","GH+","0.00","0.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","Tax Adjustment","CQMAAAAAAGmogCsrkMCSWxHwkMFTDIW1MF0AAAAB"
"Marketplace","656031063393091","2025-09-15","11:18:00 AM","America/Los_Angeles","6924416","CA100455","Capriotti's Sandwich Shop","26889 Sierra Hwy  ","Santa Clarita","CA","91321","Prepaid Order","Grubhub Delivery","GH+","27.67","1.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","29.49","-2.77","-2.77","0.00","0.00","0.00","0.00","-8.00","0.00","15.95",,"BwEAAAAAAGmogCsrkMCSWxHwkMFTDIW1MF0"
"Marketplace","070331080481673","2025-09-17","04:46:00 PM","America/Los_Angeles","2472962","OR228","Capriotti’s Sandwich Shop","2818 NE Halsey Street  Portland ","Portland","OR","97232","Prepaid Order","Grubhub Delivery","GH+","19.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.19","-0.96","-1.92","0.00","0.00","0.00","0.00","0.00","0.00","16.31",,"BwEAAAAAACW8Avctf2CUGhHwv2FZ3bzEGVI"
"Marketplace","272331125385359","2025-09-20","08:18:00 PM","America/Los_Angeles","1026827","NV058","Capriotti's Sandwich Shop","8090 Blue Diamond Rd  ","Las Vegas","NV","89178","Prepaid Order","Grubhub Delivery","non GH+","33.78","2.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36.61","-3.38","-3.38","0.00","0.00","-2.83","0.00","0.00","0.00","27.02",,"BwEAAAAAAA-rC0vCjGCWlRHwjGFHxTevLFA"
"Marketplace","832831111033784","2025-09-20","02:29:00 PM","America/Los_Angeles","3285348","NV109300","Capriotti's Sandwich Shop","4111 Boulder Hwy  ","Las Vegas","NV","89121","Prepaid Order","Grubhub Delivery","non GH+","18.59","1.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.15","-1.86","-1.86","0.00","0.00","-1.56","0.00","0.00","0.00","14.87",,"BwEAAAAAADIhZK7pAcCWYxHwgcFXuT49YxA"
"Marketplace","036331081982590","2025-09-17","03:10:00 PM","America/Chicago","11448488","Pearl Riverwind East","Capriotti's Sandwich Shop","190 Riverwind E Dr  ","Pearl","MS","39208","Prepaid Order","Grubhub Delivery","GH+","15.79","1.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.37","-1.58","-1.58","0.00","0.00","0.00","0.00","0.00","0.00","14.21",,"BwEAAAAAAK6wqDHdFyCT_BHwlyHfGuG3diI"
"Marketplace","077331079765438","2025-09-15","06:39:00 PM","America/Los_Angeles","1278807","NV111","Capriotti’s Sandwich Shop","3820 E Craig Rd ","North Las Vegas","NV","89030","Prepaid Order","Grubhub Delivery","non GH+","20.17","1.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.86","-2.02","-2.02","0.00","0.00","-1.69","0.00","0.00","0.00","16.13",,"BwEAAAAAABODV8dRjGKSmBHwjGPVLcyld7Y"
"Marketplace","889931079474498","2025-09-16","11:45:00 AM","America/Los_Angeles","3354463","OR100230","Capriotti's Sandwich Shop","13140 Southeast 172nd Avenue #134  ","Happy Valley","OR","97086","Prepaid Order","Grubhub Delivery","GH+","88.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","88.76","-8.88","-8.88","0.00","0.00","0.00","0.00","-3.00","0.00","68.00",,"BwEAAAAAADMvX7fNJMCTEBHwpMEH-W-j09w"
"Marketplace","478731085885599","2025-09-17","01:38:00 PM","America/New_York","5119424","MD100332","Capriotti's Sandwich Shop","889 Maryland 3, STE 400  ","Gambrills","MD","21054","Prepaid Order","Grubhub Delivery","non GH+","31.35","1.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.23","-3.14","-3.14","0.00","0.00","-1.88","0.00","0.00","0.00","25.07",,"BwEAAAAAAE4dwHK_PzCT5xHwvzGzmNPDerg"
"Marketplace","272331115395594","2025-09-20","05:16:00 PM","America/Los_Angeles","3354463","OR100230","Capriotti's Sandwich Shop","13140 Southeast 172nd Avenue #134  ","Happy Valley","OR","97086","Prepaid Order","Grubhub Delivery","non GH+","44.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","44.25","-4.43","-4.43","0.00","0.00","0.00","0.00","0.00","0.00","35.39",,"BwEAAAAAADMvX9dNulCWeRHwulHHUNOTuC4"
"Marketplace","435731118140948","2025-09-19","05:56:00 PM","America/Los_Angeles","1251336","CA164","Capriotti's Sandwich Shop","9171 De Soto Ave Ste E  ","Chatsworth","CA","91311","Order Adjustment","Grubhub Delivery","GH+","0.00","0.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.46","Tax Adjustment","CQMAAAAAABMYCEC4rICVsRHwrIExRn23uGsAAAAB"
"Marketplace","435731118140948","2025-09-19","05:56:00 PM","America/Los_Angeles","1251336","CA164","Capriotti's Sandwich Shop","9171 De Soto Ave Ste E  ","Chatsworth","CA","91311","Prepaid Order","Grubhub Delivery","GH+","72.53","6.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","79.14","-7.25","-7.25","0.00","0.00","0.00","0.00","-3.00","0.00","61.64",,"BwEAAAAAABMYCEC4rICVsRHwrIExRn23uGs"
